Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
3,7.0,1,2,34.33,1,0,0,0,1
3,55.0,0,0,7.23,0,1,0,0,1
1,28.0,0,0,79.27,0,1,0,0,1
2,43.0,0,0,6.39,0,1,0,0,1
3,27.0,0,0,6.21,1,0,0,0,1
1,53.0,1,0,231.92,1,0,1,0,0
3,52.0,0,1,25.69,0,1,0,0,1
2,62.0,0,0,29.38,1,0,0,0,1
3,44.0,0,0,24.5,0,1,0,0,1
3,31.0,0,0,7.47,1,0,0,0,1
1,42.0,1,0,142.59,0,1,1,0,0
1,24.0,0,0,9.87,0,1,0,1,0
1,57.0,0,0,192.17,1,0,0,1,0
3,51.0,1,1,24.96,0,1,0,0,1
3,32.0,0,0,10.72,0,1,0,0,1
3,56.0,0,0,9.88,0,1,0,0,1
2,4.0,3,2,132.47,0,1,0,0,1
3,61.0,4,1,23.4,0,1,0,0,1
3,53.0,0,0,10.62,0,1,0,0,1
3,33.0,0,0,79.29,1,0,0,0,1
3,62.0,0,0,30.45,1,0,0,0,1
2,27.0,0,0,6.87,0,1,0,0,1
1,51.0,0,0,30.37,0,1,0,1,0
1,24.0,2,0,77.4,0,1,0,0,1
2,60.0,0,0,9.56,0,1,0,0,1
3,28.0,0,0,7.25,0,1,0,0,1
3,42.0,0,0,12.47,0,1,0,0,1
3,52.0,0,0,5.23,0,1,0,0,1
3,0.92,0,0,32.27,1,0,0,0,1
1,63.0,1,1,36.61,1,0,1,0,0
1,39.0,0,0,34.48,1,0,1,0,0
2,9.0,0,0,7.52,1,0,0,0,1
2,25.0,0,0,11.96,0,1,0,0,1
3,28.0,0,0,6.54,0,1,0,0,1
2,45.0,0,0,10.69,0,1,0,0,1
2,46.0,0,0,31.7,0,1,0,0,1
2,1.0,0,0,20.68,1,0,0,0,1
3,58.0,0,0,8.68,1,0,0,0,1
2,63.0,0,0,16.22,0,1,0,0,1
2,54.0,0,0,7.22,0,1,0,0,1
3,45.0,0,0,9.85,1,0,0,0,1
2,59.0,2,0,31.15,1,0,0,0,1
2,28.0,0,0,12.13,1,0,0,0,1
3,51.0,0,0,5.59,1,0,0,0,1
2,54.0,0,0,25.93,0,1,0,0,1
3,39.0,0,0,10.72,1,0,0,0,1
1,22.0,1,2,69.91,0,1,0,0,1
1,47.0,0,0,126.36,0,1,1,0,0
2,36.0,1,1,32.6,1,0,0,0,1
2,58.0,0,0,30.53,1,0,1,0,0
3,63.0,0,0,7.94,1,0,1,0,0
3,54.0,0,0,10.82,0,1,0,0,1
1,64.0,0,0,6.93,0,1,0,0,1
2,0.08,1,2,55.01,1,0,0,0,1
3,68.0,0,0,5.8,0,1,0,0,1
3,16.0,0,0,15.64,1,0,0,0,1
2,33.0,0,0,10.26,0,1,0,0,1
3,23.0,0,0,10.85,0,1,0,0,1
3,64.0,0,0,8.81,0,1,0,0,1
2,13.0,0,0,26.05,1,0,1,0,0
3,54.0,0,1,29.95,0,1,0,0,1
2,24.0,0,0,6.68,0,1,0,0,1
1,47.0,0,0,154.02,1,0,0,0,1
2,26.0,0,1,8.1,1,0,0,0,1
2,47.0,3,0,23.3,0,1,0,0,1
1,28.0,0,0,28.98,0,1,0,0,1
1,34.0,0,1,8.84,1,0,1,0,0
2,48.0,1,1,28.3,1,0,1,0,0
3,57.0,0,0,7.17,0,1,0,0,1
1,71.0,1,0,14.66,0,1,0,0,1
2,49.0,0,0,216.03,1,0,1,0,0
3,72.0,0,0,20.82,0,1,1,0,0
1,51.0,2,0,54.47,0,1,1,0,0
1,52.0,0,0,83.97,0,1,1,0,0
2,56.0,1,2,80.53,1,0,0,0,1
3,23.0,0,0,9.16,0,1,0,0,1
3,28.0,0,0,11.39,0,1,0,0,1
1,51.0,0,2,128.98,1,0,0,0,1
2,59.0,0,0,21.79,1,0,0,0,1
2,38.0,0,0,11.77,0,1,0,0,1
2,33.0,0,0,9.88,0,1,0,0,1
1,60.0,1,1,290.77,1,0,1,0,0
2,33.0,0,0,6.84,1,0,0,0,1
2,59.0,0,0,6.15,0,1,0,0,1
2,29.0,0,0,9.94,0,1,0,0,1
2,27.0,0,0,8.49,1,0,0,0,1
2,25.0,0,0,31.29,1,0,0,0,1
3,25.0,0,0,4.56,0,1,0,0,1
2,11.0,0,1,25.36,1,0,1,0,0
1,43.0,1,2,59.48,0,1,0,0,1
3,28.0,0,0,10.83,1,0,1,0,0
2,28.0,0,1,10.97,1,0,0,0,1
3,57.0,0,0,8.58,0,1,0,0,1
3,11.0,1,2,10.25,1,0,0,0,1
1,56.0,1,0,71.05,1,0,0,1,0
2,42.0,0,0,27.35,1,0,1,0,0
3,33.0,0,0,8.35,0,1,0,0,1
3,41.0,0,0,7.4,1,0,0,0,1
1,34.0,0,0,26.01,0,1,0,0,1
3,60.0,0,1,14.68,0,1,0,0,1
3,26.0,0,0,8.17,0,1,1,0,0
3,52.0,0,0,10.28,0,1,0,0,1
2,73.0,0,0,9.31,0,1,0,0,1
2,44.0,0,0,10.54,0,1,0,0,1
3,31.0,0,0,7.12,0,1,0,0,1
3,62.0,0,0,19.38,0,1,0,0,1
2,13.0,0,0,29.18,1,0,0,0,1
3,27.0,4,6,10.2,0,1,0,0,1
1,46.0,0,0,30.03,0,1,0,0,1
3,71.0,0,0,7.42,0,1,0,0,1
2,7.0,0,1,70.54,1,0,1,0,0
2,31.0,0,0,7.14,1,0,0,0,1
1,56.0,0,0,28.89,0,1,0,1,0
1,23.0,0,0,65.99,0,1,1,0,0
3,6.0,0,0,9.89,1,0,0,0,1
1,31.0,1,0,134.78,0,1,1,0,0
1,48.0,0,0,80.79,1,0,1,0,0
2,70.0,0,0,4.21,1,0,1,0,0
1,49.0,0,0,8.35,0,1,1,0,0
2,31.0,0,0,28.01,0,1,0,0,1
2,32.0,2,2,30.55,1,0,0,0,1
1,68.0,0,0,287.69,1,0,1,0,0
3,24.0,0,0,12.66,1,0,0,0,1
2,11.0,0,1,29.1,1,0,0,0,1
1,55.0,0,0,9.68,0,1,0,0,1
2,12.0,0,9,13.32,1,0,0,0,1
2,28.0,0,0,9.11,1,0,0,0,1
3,40.0,0,0,8.58,0,1,0,0,1
2,58.0,2,0,10.14,1,0,1,0,0
1,46.0,1,2,91.16,0,1,1,0,0
3,53.0,0,0,9.16,0,1,0,0,1
2,3.0,4,1,71.37,1,0,0,0,1
1,59.0,0,0,6.65,1,0,0,0,1
2,42.0,0,0,6.55,1,0,1,0,0
3,25.0,0,0,6.62,0,1,1,0,0
1,34.0,1,0,8.74,0,1,0,0,1
3,33.0,0,0,8.45,1,0,0,0,1
2,36.0,0,0,21.14,0,1,0,0,1
2,30.5,0,0,13.44,1,0,1,0,0
2,60.0,0,0,9.71,0,1,0,0,1
1,43.0,0,0,25.49,0,1,0,1,0
3,39.0,0,1,9.11,0,1,1,0,0
3,50.0,0,0,7.62,0,1,0,0,1
2,35.0,0,0,6.35,0,1,0,0,1
2,59.0,0,0,7.13,1,0,0,0,1
1,42.0,0,0,73.41,1,0,1,0,0
2,22.0,0,0,8.05,0,1,0,0,1
2,57.0,1,1,26.9,1,0,0,0,1
2,26.0,0,0,15.33,1,0,1,0,0
2,53.0,0,3,11.96,0,1,0,0,1
3,18.0,0,1,14.64,1,0,1,0,0
2,50.0,0,0,20.49,0,1,0,0,1
2,67.0,0,0,13.9,1,0,0,0,1
1,50.0,0,0,7.6,0,1,0,0,1
3,26.0,0,0,8.26,0,1,0,0,1
2,28.0,0,0,9.69,1,0,0,0,1
1,35.0,0,0,226.72,1,0,0,0,1
3,4.0,4,2,8.68,1,0,0,0,1
3,26.0,0,0,4.88,0,1,0,1,0
3,40.0,0,0,5.9,0,1,1,0,0
3,32.0,0,0,10.29,1,0,0,0,1
2,46.0,1,1,32.85,1,0,0,0,1
1,44.0,0,0,66.41,1,0,1,0,0
3,42.0,0,0,12.85,0,1,0,0,1
2,22.0,0,0,3.37,1,0,0,1,0
3,5.0,1,2,75.52,1,0,0,0,1
3,59.0,1,2,81.26,0,1,0,0,1
3,38.0,0,0,28.44,0,1,0,0,1
3,57.0,0,0,13.5,0,1,1,0,0
3,39.0,2,0,25.51,0,1,0,0,1
2,24.0,0,0,5.6,0,1,0,1,0
3,63.0,0,0,19.09,0,1,0,0,1
2,2.0,0,1,33.68,0,1,0,0,1
1,33.0,0,0,25.77,0,1,0,0,1
2,62.0,0,0,8.45,0,1,0,0,1
3,28.0,3,0,11.48,1,0,0,0,1
1,31.0,0,0,11.2,0,1,0,0,1
2,3.0,1,2,34.63,0,1,0,0,1
2,47.0,1,0,20.7,0,1,0,0,1
2,38.0,0,0,25.0,0,1,0,0,1
1,40.0,0,0,117.46,1,0,1,0,0
2,59.0,0,0,32.55,1,0,1,0,0
2,53.0,0,0,79.4,1,0,1,0,0
1,37.0,0,1,29.35,1,0,0,0,1
1,57.0,2,1,184.72,0,1,0,0,1
1,51.0,1,2,251.24,0,1,1,0,0
3,29.0,0,0,32.96,0,1,0,0,1
1,63.0,0,0,32.9,0,1,1,0,0
2,39.0,0,0,9.0,1,0,0,0,1
3,32.0,0,2,30.83,0,1,0,0,1
3,32.0,0,2,11.31,0,1,0,0,1
1,39.0,0,0,8.29,1,0,0,0,1
3,32.0,0,0,6.52,0,1,0,0,1
3,25.0,0,0,13.66,0,1,0,0,1
3,52.0,0,4,9.29,0,1,0,0,1
3,40.0,0,0,49.47,0,1,0,0,1
3,3.0,0,2,26.3,0,1,0,0,1
2,35.0,0,2,6.03,1,0,0,0,1
2,61.0,0,0,25.84,0,1,0,0,1
3,66.0,0,0,10.6,0,1,0,0,1
3,9.0,0,0,4.62,0,1,0,0,1
1,42.0,0,0,24.29,1,0,0,0,1
3,39.0,0,0,9.83,0,1,0,0,1
1,50.0,0,5,211.97,1,0,0,0,1
1,34.0,1,2,27.99,0,1,0,1,0
3,58.0,0,0,9.67,0,1,0,0,1
2,17.0,0,0,9.71,0,1,0,0,1
3,37.0,0,0,11.07,0,1,0,0,1
1,53.0,3,0,23.52,1,0,0,0,1
3,55.0,0,0,13.71,1,0,0,0,1
3,2.0,1,2,37.07,1,0,0,0,1
2,22.0,1,0,20.69,0,1,0,0,1
3,25.0,0,0,6.6,0,1,0,0,1
1,24.0,0,0,372.92,1,0,1,0,0
2,28.0,0,1,9.88,1,0,1,0,0
2,57.0,0,0,33.07,1,0,1,0,0
1,3.0,1,0,248.31,1,0,1,0,0
1,58.0,0,0,287.36,1,0,0,0,1
3,24.0,0,0,55.71,1,0,0,0,1
3,25.0,0,0,9.78,0,1,0,0,1
2,61.0,0,1,31.17,1,0,0,0,1
1,51.0,1,0,30.39,0,1,0,0,1
1,55.0,1,2,33.1,0,1,0,0,1
2,43.0,0,0,25.24,1,0,1,0,0
3,34.0,0,0,9.21,0,1,0,0,1
2,64.0,0,1,26.71,0,1,0,0,1
3,63.0,1,0,10.21,0,1,0,0,1
1,54.0,0,0,38.43,1,0,0,0,1
3,24.0,0,0,6.64,0,1,0,0,1
2,3.0,0,0,24.45,1,0,1,0,0
3,49.0,0,0,26.31,0,1,0,0,1
3,25.0,0,0,9.32,0,1,0,0,1
2,65.0,0,0,9.63,1,0,1,0,0
3,65.0,0,0,9.79,0,1,0,0,1
2,13.0,0,3,32.19,1,0,1,0,0
1,39.0,0,0,32.05,0,1,0,0,1
3,39.0,2,2,29.23,0,1,0,0,1
3,26.0,0,0,8.84,1,0,1,0,0
3,39.0,0,0,6.46,0,1,0,0,1
3,39.0,0,1,27.37,1,0,1,0,0
2,61.0,1,0,28.86,0,1,0,0,1
1,53.0,2,0,31.99,1,0,1,0,0
3,23.0,0,0,6.99,0,1,0,0,1
3,45.0,0,0,9.08,0,1,0,0,1
2,59.0,1,0,33.87,0,1,0,0,1
1,34.0,0,2,73.23,1,0,0,0,1
2,8.0,0,0,11.06,0,1,0,0,1
3,28.0,0,0,10.06,0,1,0,0,1
1,22.0,0,0,22.82,0,1,0,0,1
2,67.0,1,0,24.81,1,0,1,0,0
1,35.0,0,1,122.02,1,0,1,0,0
1,50.0,1,0,59.24,0,1,0,0,1
3,55.0,0,3,74.31,1,0,0,0,1
2,76.0,1,1,10.99,1,0,0,0,1
3,25.0,0,0,8.45,1,0,0,0,1
2,63.0,0,2,7.91,1,0,0,0,1
3,70.5,0,0,12.27,1,0,0,0,1
1,31.0,0,1,10.42,1,0,1,0,0
2,3.0,1,1,34.17,0,1,0,0,1
3,20.0,2,0,10.05,1,0,0,1,0
3,7.0,0,2,7.03,0,1,0,0,1
1,46.0,0,0,245.41,1,0,1,0,0
3,49.0,0,0,11.81,0,1,1,0,0
1,48.0,1,0,30.56,1,0,1,0,0
2,31.0,0,1,31.42,1,0,0,0,1
2,25.0,0,0,22.99,1,0,1,0,0
2,56.0,0,0,31.57,1,0,1,0,0
1,56.0,0,0,76.35,1,0,0,1,0
3,59.0,0,0,19.05,0,1,0,0,1
3,64.0,0,0,6.49,0,1,0,0,1
3,32.0,0,0,64.07,0,1,0,0,1
3,39.0,1,1,30.42,0,1,0,0,1
3,5.0,1,2,13.62,1,0,0,0,1
3,50.0,0,1,12.53,0,1,0,0,1
1,45.0,0,0,121.64,0,1,0,0,1
1,44.0,1,0,28.68,1,0,0,0,1
3,60.0,3,0,21.79,0,1,0,0,1
2,37.0,0,0,7.76,0,1,0,0,1
2,37.0,0,0,9.85,0,1,0,0,1
1,33.0,0,1,134.91,1,0,0,0,1
3,43.0,2,0,11.52,0,1,0,0,1
2,8.0,1,1,14.95,1,0,1,0,0
2,52.0,1,0,13.53,0,1,0,0,1
2,17.0,0,0,14.6,0,1,0,0,1
1,39.0,0,0,10.46,0,1,0,0,1
3,41.0,0,0,6.35,0,1,0,0,1
2,57.0,0,0,28.55,1,0,0,0,1
1,54.0,0,0,31.6,0,1,0,0,1
3,22.0,0,0,7.55,0,1,0,0,1
1,38.0,0,0,237.79,1,0,1,0,0
2,22.0,0,0,12.15,1,0,0,0,1
1,60.0,0,1,23.59,1,0,0,1,0
3,26.0,0,0,7.19,0,1,0,0,1
1,57.0,0,0,11.58,0,1,0,0,1
3,0.5,1,2,36.76,0,1,0,0,1
3,76.0,0,0,5.22,0,1,0,0,1
1,47.0,1,2,202.81,0,1,1,0,0
2,49.0,0,0,27.71,0,1,1,0,0
3,9.0,0,0,12.13,1,0,1,0,0
3,63.0,1,1,24.14,1,0,0,0,1
3,8.0,1,1,33.83,1,0,0,0,1
1,58.0,0,0,10.78,0,1,1,0,0
1,59.0,1,0,128.51,1,0,1,0,0
1,69.0,0,0,29.02,1,0,0,1,0
1,51.0,1,0,30.39,0,1,0,0,1
2,70.0,0,0,34.44,1,0,1,0,0
2,28.0,0,2,11.94,0,1,0,0,1
3,27.0,0,0,6.82,0,1,0,0,1
3,65.0,0,0,7.64,0,1,0,0,1
3,24.0,0,0,7.27,0,1,0,0,1
3,11.0,1,2,70.68,0,1,0,0,1
3,52.0,0,0,8.39,0,1,0,0,1
3,5.0,0,0,7.37,0,1,0,0,1
2,30.0,1,1,31.24,1,0,0,0,1
1,58.0,0,0,59.03,1,0,0,1,0
3,27.0,0,0,13.0,0,1,0,0,1
3,12.0,0,0,8.19,1,0,0,1,0
1,42.0,1,0,220.81,1,0,1,0,0
1,48.0,0,0,82.48,0,1,0,1,0
2,39.0,0,0,26.85,0,1,0,0,1
3,23.0,0,0,10.15,1,0,0,1,0
3,53.0,0,0,8.01,0,1,0,0,1
3,10.0,0,0,32.68,1,0,0,0,1
3,47.0,0,0,10.3,0,1,0,0,1
3,43.0,0,0,6.85,0,1,0,0,1
2,54.0,0,0,7.61,0,1,0,0,1
2,29.0,0,0,16.62,1,0,0,0,1
2,56.0,0,5,77.39,1,0,0,0,1
3,68.0,0,0,5.35,1,0,0,0,1
1,33.0,1,2,56.17,0,1,0,0,1
3,54.0,0,0,6.9,0,1,0,0,1
3,26.0,0,0,17.95,0,1,0,0,1
1,61.0,0,0,30.86,1,0,1,0,0
1,58.0,0,0,134.63,1,0,1,0,0
2,35.0,0,2,24.11,0,1,1,0,0
3,47.0,0,0,10.1,1,0,0,0,1
2,38.0,0,0,28.78,1,0,0,0,1
3,43.0,3,0,30.6,0,1,0,0,1
3,4.0,1,2,26.75,0,1,0,0,1
1,36.0,1,9,228.38,0,1,0,0,1
1,53.0,1,2,129.9,1,0,1,0,0
2,49.0,1,0,7.95,1,0,0,0,1
3,7.0,1,2,33.83,1,0,1,0,0
3,46.0,0,0,70.46,0,1,0,0,1
1,26.0,0,0,7.72,0,1,1,0,0
3,77.0,0,0,9.0,1,0,0,0,1
1,55.0,0,0,10.93,1,0,1,0,0
1,48.0,0,0,260.36,1,0,0,1,0
1,51.0,1,2,202.37,1,0,1,0,0
3,17.0,0,0,24.91,0,1,0,1,0
2,25.0,0,0,8.8,0,1,0,0,1
2,20.0,0,0,6.24,0,1,0,0,1
3,32.0,0,0,11.27,0,1,0,0,1
1,44.0,0,0,127.37,0,1,1,0,0
1,59.0,1,2,83.94,1,0,1,0,0
3,44.0,0,0,10.34,1,0,0,0,1
3,57.0,1,2,59.04,1,0,0,0,1
3,58.0,0,0,9.9,0,1,0,0,1
2,53.0,0,9,33.14,0,1,0,0,1
3,49.0,0,0,7.54,0,1,0,0,1
1,36.0,0,0,218.88,1,0,1,0,0
3,54.0,0,0,30.88,0,1,0,0,1
2,62.0,1,0,29.85,1,0,1,0,0
1,35.0,0,0,13.17,1,0,1,0,0
3,19.0,0,1,12.14,0,1,0,1,0
3,31.0,0,0,10.55,0,1,0,0,1
3,24.0,0,0,7.77,0,1,0,0,1
1,66.0,0,0,84.21,1,0,1,0,0
1,31.0,0,5,182.86,1,0,1,0,0
1,29.0,0,0,138.38,0,1,1,0,0
3,27.0,0,0,9.84,0,1,0,0,1
2,28.0,0,0,18.05,0,1,0,0,1
1,31.0,1,2,80.43,0,1,0,0,1
3,48.0,0,0,24.29,0,1,0,0,1
3,30.0,0,0,25.92,0,1,0,0,1
2,27.0,0,0,9.77,1,0,0,0,1
1,54.0,1,2,28.5,0,1,0,0,1
2,57.0,0,0,8.65,0,1,0,0,1
3,22.0,0,0,11.59,0,1,0,0,1
3,58.0,0,0,7.24,0,1,0,0,1
2,7.0,0,0,30.28,1,0,1,0,0
1,27.0,1,3,12.07,0,1,0,0,1
1,65.0,1,3,101.46,1,0,0,1,0
3,49.0,0,0,1.98,0,1,0,0,1
1,50.0,0,2,25.24,1,0,0,0,1
1,32.0,0,0,15.47,1,0,1,0,0
1,23.0,0,0,7.22,0,1,0,0,1
1,7.0,1,2,129.59,0,1,0,0,1
3,40.0,0,0,9.5,1,0,0,0,1
2,66.0,0,0,11.43,0,1,0,0,1
2,30.0,0,0,8.2,0,1,0,0,1
1,59.0,0,0,112.87,1,0,1,0,0
3,24.0,0,0,7.9,1,0,1,0,0
2,6.0,0,0,25.0,1,0,0,0,1
1,47.0,0,0,206.17,0,1,1,0,0
1,37.0,0,0,101.22,0,1,0,0,1
3,35.0,2,0,30.61,0,1,0,0,1
3,20.0,1,0,7.4,1,0,0,0,1
3,4.0,0,0,7.31,0,1,0,0,1
1,43.0,0,0,450.27,0,1,0,0,1
3,21.0,0,0,9.22,0,1,0,0,1
2,56.0,1,1,27.27,1,0,0,0,1
2,39.0,0,0,34.13,1,0,0,0,1
2,51.0,0,0,23.65,0,1,0,0,1
3,51.0,0,1,26.16,1,0,0,0,1
2,39.0,0,0,11.73,0,1,0,0,1
1,48.0,0,0,24.95,0,1,0,0,1
1,46.0,0,2,75.19,1,0,1,0,0
3,33.0,0,0,10.19,0,1,0,0,1
3,68.0,0,0,9.68,1,0,0,0,1
3,59.0,0,0,11.36,0,1,0,0,1
3,30.0,1,0,10.69,1,0,0,0,1
3,12.0,0,1,27.52,1,0,0,0,1
3,23.0,0,0,8.57,0,1,0,0,1
3,46.0,0,0,12.57,0,1,0,0,1
1,57.0,1,0,9.33,0,1,0,0,1
3,25.0,0,0,8.85,0,1,0,0,1
3,25.0,0,0,8.52,0,1,0,0,1
3,55.0,4,0,10.24,0,1,0,0,1
1,31.0,0,0,164.07,0,1,1,0,0
3,1.0,0,0,9.92,0,1,0,0,1
3,6.0,0,2,22.37,0,1,0,1,0
1,35.0,1,1,34.76,1,0,0,0,1
3,25.0,0,0,25.35,0,1,0,0,1
1,57.0,0,0,10.94,0,1,0,0,1
1,51.0,0,0,154.24,1,0,1,0,0
2,55.0,0,0,24.34,1,0,0,0,1
2,19.0,0,6,7.86,1,0,0,0,1
2,25.0,0,0,27.37,0,1,0,0,1
3,30.0,0,0,10.2,0,1,0,1,0
1,45.0,0,1,27.17,0,1,1,0,0
2,48.0,0,0,30.64,0,1,0,0,1
3,39.0,0,0,10.43,0,1,0,0,1
2,5.0,1,1,82.21,1,0,0,0,1
1,32.0,1,0,115.62,0,1,0,0,1
2,32.0,1,0,8.21,0,1,1,0,0
1,57.0,1,0,84.91,1,0,0,0,1
1,2.0,0,0,9.4,1,0,0,0,1
2,62.0,0,0,109.81,1,0,1,0,0
3,35.0,0,0,8.55,0,1,0,0,1
3,62.0,0,0,9.47,0,1,0,0,1
1,62.0,1,0,258.7,1,0,0,0,1
1,55.0,0,0,17.34,1,0,0,0,1
3,39.0,0,0,29.68,1,0,1,0,0
1,63.0,0,0,35.98,0,1,1,0,0
3,22.0,3,0,10.36,1,0,1,0,0
3,22.0,0,0,10.46,0,1,0,0,1
1,39.0,1,2,5.53,0,1,0,0,1
1,31.0,1,1,282.76,1,0,1,0,0
3,64.0,0,0,13.33,0,1,0,0,1
3,1.0,1,2,71.71,1,0,1,0,0
2,6.0,0,0,25.33,1,0,1,0,0
1,58.0,0,0,627.98,1,0,1,0,0
2,66.0,4,1,28.74,1,0,0,0,1
3,32.0,0,1,110.6,1,0,0,0,1
2,49.0,0,0,5.9,0,1,0,0,1
3,61.0,0,0,31.38,0,1,0,0,1
2,62.0,0,0,28.66,0,1,0,0,1
1,54.0,0,2,113.57,1,0,1,0,0
3,27.0,0,0,5.88,1,0,0,1,0
3,24.0,0,0,7.67,1,0,0,0,1
3,66.0,0,0,11.51,1,0,0,0,1
2,67.0,2,0,28.53,0,1,0,0,1
3,5.0,1,1,86.77,1,0,0,0,1
2,74.0,0,0,9.57,1,0,1,0,0
3,43.0,0,0,23.11,0,1,0,1,0
3,17.0,0,0,8.07,0,1,0,0,1
3,38.0,0,0,12.41,0,1,0,0,1
2,52.0,0,0,21.02,1,0,0,0,1
3,23.0,0,0,8.91,0,1,0,0,1
3,34.0,3,0,7.85,0,1,0,0,1
2,25.0,2,0,29.59,0,1,0,0,1
1,54.0,1,2,131.47,1,0,0,0,1
2,56.0,0,0,6.14,0,1,0,0,1
3,42.0,1,0,95.24,0,1,0,0,1
2,54.0,0,0,7.38,0,1,0,0,1
1,20.0,0,0,530.16,0,1,1,0,0
1,64.0,1,0,241.83,1,0,0,1,0
3,59.0,0,0,25.89,1,0,1,0,0
3,24.0,0,0,13.92,1,0,0,0,1
1,34.0,0,0,72.16,1,0,1,0,0
2,61.0,0,1,20.08,1,0,0,0,1
3,20.0,0,0,11.49,0,1,0,0,1
1,31.0,0,0,468.53,0,1,0,0,1
3,61.0,0,0,5.31,0,1,0,0,1
1,45.0,0,0,68.47,0,1,0,0,1
1,3.0,0,0,30.21,1,0,1,0,0
2,23.0,1,2,27.9,0,1,0,0,1
2,60.0,0,0,28.53,1,0,0,0,1
2,31.0,0,0,13.21,0,1,0,0,1
1,47.0,0,0,30.96,0,1,0,0,1
3,6.0,1,2,88.8,1,0,1,0,0
1,37.0,1,1,29.97,0,1,0,0,1
3,24.0,0,0,9.18,0,1,0,0,1
3,26.0,2,0,6.5,1,0,0,0,1
1,33.0,2,2,25.72,1,0,0,0,1
3,28.0,0,0,6.45,0,1,0,0,1
2,27.0,0,0,10.68,1,0,0,0,1
2,77.0,0,1,30.03,1,0,0,0,1
1,67.0,0,0,119.71,1,0,1,0,0
3,28.0,0,0,10.48,0,1,0,0,1
1,36.0,0,0,62.1,1,0,0,0,1
2,44.0,0,0,24.51,1,0,1,0,0
3,68.0,0,0,7.47,0,1,0,0,1
3,25.0,0,0,5.89,1,0,0,0,1
3,60.0,0,0,12.21,1,0,0,0,1
2,39.0,4,0,11.17,0,1,0,0,1
2,23.0,0,0,50.76,0,1,1,0,0
3,69.0,0,0,6.03,0,1,0,0,1
1,45.0,0,0,240.69,1,0,1,0,0
1,41.0,0,0,25.72,1,0,0,0,1
3,31.0,8,0,10.05,0,1,0,0,1
3,14.0,0,0,14.75,0,1,0,0,1
3,35.0,0,1,8.22,1,0,0,0,1
3,69.0,0,0,13.19,1,0,0,0,1
1,48.0,1,0,230.58,0,1,1,0,0
2,61.0,3,2,73.23,1,0,0,0,1
3,47.0,0,4,13.04,1,0,1,0,0
1,50.0,0,0,121.68,0,1,0,0,1
1,51.0,0,0,249.57,1,0,1,0,0
1,36.0,0,0,488.86,0,1,0,0,1
2,5.0,4,1,27.94,0,1,1,0,0
2,48.0,0,5,18.52,1,0,0,0,1
3,26.0,2,0,10.02,0,1,0,0,1
3,62.0,1,0,33.55,1,0,1,0,0
3,44.0,0,0,11.22,0,1,0,0,1
2,29.0,0,2,28.33,1,0,0,0,1
3,29.0,0,0,6.6,0,1,0,0,1
1,37.0,1,2,71.35,0,1,1,0,0
3,2.0,1,2,78.87,0,1,0,0,1
1,24.0,1,2,26.77,1,0,1,0,0
3,46.0,0,0,10.36,0,1,0,0,1
3,3.0,1,1,12.73,0,1,0,0,1
2,44.0,2,2,23.94,1,0,1,0,0
2,52.0,2,0,21.31,0,1,0,0,1
2,10.0,1,0,37.16,1,0,1,0,0
3,71.0,0,0,6.33,0,1,0,0,1
2,24.0,0,0,9.28,0,1,0,0,1
3,49.0,0,0,10.37,0,1,0,0,1
3,23.0,0,0,11.4,0,1,0,0,1
3,27.0,0,0,8.61,0,1,0,0,1
3,29.0,0,0,9.4,0,1,0,0,1
2,51.0,0,0,27.48,0,1,0,0,1
3,40.0,0,0,25.51,0,1,0,0,1
1,32.0,0,0,7.88,0,1,0,0,1
3,21.0,0,0,25.32,0,1,0,0,1
3,4.0,1,1,30.76,0,1,0,0,1
1,55.0,0,0,25.68,0,1,0,0,1
3,38.0,2,0,61.78,0,1,0,0,1
2,40.0,0,0,35.9,1,0,1,0,0
3,42.0,0,0,6.88,1,0,0,0,1
3,9.0,0,0,9.89,0,1,0,0,1
3,29.0,3,1,27.05,1,0,0,1,0
2,9.0,0,1,26.36,1,0,0,0,1
2,51.0,0,0,31.48,0,1,0,0,1
3,56.0,0,0,13.65,1,0,0,0,1
3,65.0,0,0,23.79,0,1,0,0,1
3,11.0,0,0,6.74,0,1,0,0,1
2,30.0,0,0,10.5,1,0,1,0,0
3,39.0,1,0,25.16,1,0,1,0,0
3,48.0,0,2,13.33,0,1,1,0,0
2,69.0,0,0,8.15,1,0,0,0,1
2,17.0,1,1,15.76,0,1,0,0,1
3,45.0,0,0,9.53,0,1,0,0,1
3,65.0,3,0,10.54,0,1,0,0,1
2,22.0,0,0,21.38,0,1,1,0,0
2,56.0,0,0,27.05,1,0,1,0,0
1,46.0,0,0,36.59,1,0,1,0,0
3,24.0,0,0,8.0,0,1,0,0,1
3,0.42,1,2,65.89,1,0,0,0,1
1,19.0,4,0,516.75,0,1,1,0,0
2,45.0,2,0,59.84,1,0,0,0,1
1,33.0,0,2,212.36,0,1,0,0,1
1,39.0,1,2,24.95,0,1,0,0,1
1,51.0,1,0,8.83,0,1,0,1,0
1,39.0,0,0,25.92,1,0,0,0,1
1,65.0,1,1,30.0,1,0,0,1,0
3,13.0,0,0,32.84,1,0,0,0,1
1,52.0,2,0,28.95,0,1,0,0,1
1,48.0,1,0,78.45,0,1,1,0,0
2,40.0,0,0,10.34,1,0,0,0,1
