,clusters
3289,3
9987,3
58561,0
24297,3
57677,3
57067,3
18536,0
6609,0
332,4
46734,0
49502,4
14938,4
4854,4
3799,1
35075,3
29098,2
16732,2
40670,4
18561,3
47317,3
20464,3
41583,4
11800,1
11252,4
5406,2
49386,2
27755,3
32411,1
49958,0
35151,3
37893,4
54776,3
19739,4
9715,0
11562,4
41722,0
56452,4
34277,4
55123,4
54752,2
34737,2
51215,0
1247,3
26228,3
53210,0
45909,4
55177,0
7246,3
28236,4
39828,2
14758,1
43792,1
25550,4
33529,3
16878,0
49472,2
45254,3
23606,0
41226,1
32135,1
16284,4
38426,4
16050,3
12750,3
24530,4
5154,4
12902,3
54622,4
9492,3
19198,1
47399,3
47749,4
23062,3
11699,3
4812,3
10715,1
35892,3
53870,3
44810,2
41988,4
38627,4
38218,3
29894,1
6502,4
27673,4
1191,3
3122,1
41846,0
43068,0
17866,3
14297,3
24509,4
32354,3
54495,3
35976,0
49788,3
38774,4
18414,2
7801,0
42435,3
17003,3
14802,4
35680,4
22831,4
16435,3
11763,4
52394,3
25388,0
45978,1
30277,3
26179,4
30012,2
36256,2
38146,4
32182,1
51312,4
47430,3
55137,0
24646,0
16147,0
43480,0
15137,1
45070,4
58406,3
43476,4
30762,0
42007,4
43907,4
31776,4
11070,3
14754,4
17334,3
9567,4
7920,4
8962,3
48633,1
22722,1
10537,3
53079,3
54508,3
21929,4
29170,3
18589,3
12171,4
8106,4
54194,3
42965,1
48463,4
55585,1
590,3
14059,3
52079,0
14191,0
14884,3
26054,4
13481,0
53581,1
74,4
39307,2
34913,3
3933,4
6464,0
47431,3
15468,2
31522,4
8440,1
49298,1
54911,4
35608,1
26748,3
1413,4
42974,3
36534,4
52379,3
8982,3
52885,3
3288,3
5401,1
18145,2
2343,1
37018,3
7094,4
47219,0
43215,2
19207,3
443,3
24040,1
29767,3
21207,2
5868,3
39285,2
4925,3
11687,2
11434,0
13748,3
57788,3
57299,0
35946,1
36058,0
1386,1
45785,1
30754,4
44980,0
15239,3
36090,1
48497,2
13281,4
52820,2
29029,2
31246,2
53166,4
29634,4
23063,1
15546,3
24692,4
38834,4
7582,0
40866,1
2516,4
45419,3
53395,3
55818,3
26541,1
29766,4
16746,3
38110,3
13421,4
58368,3
27662,4
17091,0
49256,3
28743,4
53886,2
5448,3
58173,3
21329,1
478,4
28673,1
3313,0
21769,1
50863,0
2517,3
32811,2
1550,4
45334,1
38941,4
53635,2
32482,3
42738,3
8040,0
52238,2
33214,1
35181,3
27002,0
389,0
32797,1
3540,0
32966,0
49428,1
21422,3
27468,3
52120,3
1240,3
2762,3
28412,3
55323,4
41685,0
20923,4
40185,3
41761,0
31621,1
5785,0
49379,3
28078,1
38653,0
24554,2
8666,4
19227,1
9968,1
28529,3
37599,1
14836,0
58580,3
56183,3
21893,3
44305,2
45344,3
9825,3
52436,0
58214,3
20803,0
34649,4
43937,4
26975,3
7306,0
52207,3
50068,3
3609,0
39891,4
39981,2
28965,3
23073,4
6668,3
41424,4
39780,2
53251,4
19220,3
10726,3
25704,0
39848,2
36370,3
3765,3
33694,4
1072,3
42597,4
33532,0
52154,0
45275,4
3134,3
16659,4
33958,2
6846,3
1167,2
58337,2
45444,0
26309,4
613,1
46581,4
18443,3
39693,0
55781,3
34746,3
4408,4
14015,3
40672,1
47095,4
52817,3
37021,3
13369,4
34829,1
22493,2
1539,3
19339,1
47316,1
34572,3
701,3
25393,4
36775,3
14044,2
5735,3
55166,4
17529,4
40011,4
11332,2
40929,3
41993,4
43659,4
44982,0
25134,3
41646,4
51309,2
14678,4
23412,4
2439,3
5503,0
47805,3
36021,3
25277,4
58565,2
9494,3
55067,4
28702,3
16778,2
35491,3
1946,4
34111,0
12522,3
12983,0
20099,4
58483,4
18039,3
32240,2
14261,0
42580,4
8810,4
7811,2
19963,4
40235,1
26949,3
50277,0
20665,3
57702,0
18071,3
43270,1
1149,3
2527,2
53015,0
36675,4
53282,4
41863,0
37765,4
316,3
15697,3
25346,0
41674,3
8996,4
53936,3
53204,1
58519,2
22330,4
47489,3
20925,1
345,0
2887,3
52009,1
46957,4
42782,3
48621,3
25417,2
54326,3
6230,2
39232,4
41787,4
55355,0
25778,3
56629,3
35800,4
51399,4
22253,3
44813,2
57575,4
53133,3
43742,0
30206,0
49768,1
54143,0
17109,0
22506,2
33956,1
29259,4
23478,2
7365,4
646,4
17193,0
50579,3
26288,3
18265,1
23423,0
29370,4
53869,0
43571,3
29812,0
10305,4
27638,4
3818,2
2717,2
5193,1
44191,3
45009,3
47818,1
38460,1
13426,2
53316,0
32283,3
28311,4
50648,3
48635,4
47400,0
54619,3
53631,4
10061,1
9532,0
45317,3
55346,2
6354,1
45892,4
55735,0
12040,4
39099,1
9118,1
55271,3
28013,1
46107,3
33159,0
51434,1
424,3
33324,0
55385,0
29918,2
28067,4
17122,3
42519,4
14318,4
47184,2
37838,0
38417,0
11964,3
44860,1
10613,0
22648,1
20115,4
44565,4
46554,3
37992,4
5082,4
22500,3
39701,4
27531,1
30918,3
42578,3
46387,0
55985,3
17324,4
22056,4
4667,4
31262,3
2375,0
9394,4
10645,1
1039,4
35395,3
22127,1
5279,2
54552,0
45404,3
3912,3
53656,4
8874,0
27744,1
3102,4
51280,4
25845,0
40430,4
39450,0
30444,0
55626,3
45798,1
39616,1
23629,4
47342,4
45971,0
9663,3
13077,4
34351,4
3192,0
11911,0
57692,1
1137,0
246,0
44492,0
32064,2
53255,0
10327,4
28329,4
44278,3
57990,4
37162,4
54948,3
49913,3
2653,3
14007,3
15795,1
860,4
6907,3
9433,3
29236,0
6700,3
21578,2
54075,3
18053,4
41920,4
55501,2
15319,3
2921,0
24851,0
5219,0
45538,3
35160,3
7626,3
8014,1
49238,1
50590,3
37281,2
23446,4
16652,1
18880,1
14794,4
13254,2
30791,1
6196,3
2332,4
46671,1
56722,4
22357,4
46300,3
46820,2
9629,3
12032,0
40912,4
9035,3
33224,3
45678,4
22635,3
39384,2
5560,4
15082,3
11759,0
19263,3
12900,1
2230,0
51133,4
40421,0
56514,3
21010,3
14756,2
19380,0
50279,0
4613,4
16612,1
34965,1
12004,4
46415,3
15925,0
22801,3
15114,0
26126,4
40222,2
33290,4
48520,0
9536,4
18540,2
11982,4
44183,3
27801,0
56201,0
15429,0
7915,4
48581,3
17437,1
20977,2
52778,4
27576,4
12860,3
24814,4
16466,0
26960,0
2817,4
1302,4
21026,0
47453,3
1872,1
13169,3
5326,3
58021,3
10563,4
43880,4
44411,2
23044,0
8220,3
23698,4
52499,0
27216,4
41065,4
39051,2
6670,3
58134,4
26649,4
38452,2
57795,4
19901,0
1236,3
45332,2
49420,4
22458,0
51217,0
13996,1
22799,4
33216,4
38813,3
47155,4
38868,2
40329,4
28296,3
41476,1
810,3
909,1
4079,0
18886,1
634,4
33755,4
45467,4
22787,2
49996,0
38458,1
55296,3
42881,4
40238,3
57274,1
3497,4
10983,3
9731,4
53435,3
30187,4
22847,4
57660,3
53661,4
56886,4
28925,4
9387,4
43698,4
24777,3
28061,4
14874,3
11360,0
36162,2
19641,0
15928,0
8911,4
49631,3
51682,4
39743,4
26733,3
47833,2
21089,3
27818,1
57639,1
45255,4
50595,3
27260,0
10124,3
38327,4
38633,3
42039,2
52548,4
5738,4
19537,1
4161,4
25766,4
7512,3
21563,4
48069,2
9102,1
39694,3
47253,0
26223,2
35806,3
30230,4
8538,0
22214,3
35125,3
41050,3
13478,4
44765,0
26953,4
17637,3
7317,2
4181,3
39653,3
19172,1
40283,0
13889,1
109,0
33011,3
34936,4
42347,4
3983,3
26867,3
7621,3
23477,0
51826,3
16738,4
36388,4
7583,3
27067,4
14806,4
23277,4
47482,0
44582,4
39374,1
44502,4
25335,4
2158,4
37209,4
35348,2
15178,1
57095,1
10313,3
51525,3
6210,4
53540,4
46585,4
47965,3
17764,1
27482,2
10710,4
52928,3
23996,4
8418,2
2154,1
31177,0
37905,0
42424,0
50184,4
22591,3
51437,4
18066,4
4012,3
25664,3
53336,3
1296,4
39748,3
56319,4
46294,2
31572,0
30839,4
52395,3
24959,3
27371,0
34105,0
45208,0
16809,0
26432,4
16906,0
55686,0
10774,4
36608,2
30005,3
11444,4
25470,0
34407,3
44052,1
38513,4
51738,3
48427,0
1571,4
37203,3
22795,2
39664,3
64,4
26902,0
22051,2
10503,4
35877,0
33256,3
30681,2
29816,1
30282,3
27179,3
11704,4
10049,3
3407,0
20199,0
16339,4
50726,2
48034,4
46545,1
57908,4
25990,4
27513,1
50643,2
34968,1
36212,4
51646,0
17054,0
47062,0
16973,1
35897,4
28635,0
53783,3
41150,0
8835,3
55330,3
12846,3
14278,0
48439,3
42349,1
18221,4
7511,1
34312,4
40735,0
48587,4
43371,3
30232,3
26131,2
23816,3
16203,4
25378,4
29685,0
14419,0
35757,4
50082,4
42870,4
50408,3
28396,1
2878,1
25352,3
25045,0
21676,1
42725,3
32640,0
30599,4
34909,4
10038,4
20924,0
1655,4
23570,1
18189,3
15505,1
34097,0
44235,3
46364,0
51740,4
46448,4
27107,4
47364,2
24834,4
16577,4
16470,1
23164,4
20073,0
26154,4
14951,3
30320,3
18014,1
41850,4
4273,1
22966,4
44832,1
36776,4
47656,4
22752,4
44755,3
4471,4
42008,0
44556,3
21673,0
37536,3
9420,4
14070,3
49922,2
19823,0
57826,4
30882,4
30878,0
2146,3
33861,3
22825,4
55261,1
44083,3
51198,3
14417,2
34556,4
5008,3
54678,4
8017,3
56327,4
34733,0
24155,3
41067,4
27102,3
32680,4
19450,3
33122,4
56341,4
56112,0
29554,1
8504,0
57201,1
10617,2
43315,2
40594,3
5792,4
8581,3
25072,3
4787,0
38182,3
1915,0
20719,3
40572,4
53355,4
20680,3
15102,4
46202,4
29936,4
46598,3
42023,4
32914,1
20974,3
15711,3
50085,4
42172,2
44169,3
46844,2
53772,3
32903,0
20417,4
33025,3
11867,4
23831,4
41939,1
22285,3
2874,3
265,2
55543,4
22070,4
47820,0
26107,3
15376,0
56492,4
40911,4
13847,4
41325,3
45115,4
31830,3
17389,2
26750,3
43888,4
15731,3
16540,0
7643,0
42819,3
44930,2
17621,4
16505,2
5995,4
53383,1
5022,3
2574,0
35153,4
23048,0
40079,1
48526,4
7973,2
4841,1
12319,0
5838,4
20037,4
46851,3
29294,3
4594,4
47146,3
6821,3
27442,3
10921,3
56695,2
49640,2
22569,4
38861,4
55599,3
19069,3
24485,3
15567,3
8796,3
57037,4
26333,1
30887,0
22388,3
46102,3
50058,0
18523,3
7078,2
45634,4
15402,3
40261,1
27894,3
57510,3
36236,4
19246,4
26376,2
15560,3
42783,4
19905,4
40773,3
49705,3
47951,4
40831,3
20191,3
12354,1
19144,3
11651,4
20478,3
56246,2
52324,1
37335,2
2273,4
47901,3
24487,2
25762,2
43522,3
7235,2
36973,3
1403,4
26575,0
12453,1
57185,3
50715,4
12130,0
44793,3
52304,3
36418,1
25612,2
56862,3
38069,0
1024,4
38092,0
22266,0
37473,4
12070,3
43379,4
33189,4
40654,2
24439,3
37845,0
586,4
39731,0
51330,4
29314,4
56113,0
43815,2
50970,3
21432,4
1097,1
13148,3
58307,3
22464,4
12974,3
12901,4
48688,0
6184,1
51298,3
52723,3
1491,4
11856,3
7076,4
39910,4
18537,0
12769,3
54059,3
20842,4
25963,4
15000,0
28954,4
35585,4
49857,0
22544,4
48174,3
12963,1
12676,2
30965,1
11998,4
29050,4
16415,3
25490,2
16070,3
1166,3
17025,3
38704,0
57230,4
6264,0
29404,3
48910,1
53045,3
52014,3
34592,0
38576,4
8227,4
51202,1
12593,3
28314,2
57868,3
39401,4
13057,4
11819,1
47135,3
37962,3
3298,2
53344,0
12550,3
7790,4
36924,0
38474,4
57396,4
50824,4
56650,1
2881,1
21861,4
27126,4
20277,3
24817,3
47130,0
51388,0
50904,2
52341,4
40454,4
5969,4
8336,1
12321,4
28758,1
30164,2
4060,3
45211,4
51394,4
47947,3
19532,4
41063,3
32971,3
51068,3
1551,0
52401,3
5654,0
39492,4
42318,4
34072,4
50267,1
43642,3
45314,1
20615,1
55684,3
32605,3
2534,0
16619,1
55253,4
14110,4
4652,3
19662,3
25135,4
24717,3
11621,2
6416,4
55465,4
8529,3
38535,4
17734,3
40976,4
2676,3
17643,1
12386,3
30774,4
31536,3
497,1
55767,3
4024,3
45975,2
3658,2
56637,4
24327,4
9544,3
81,0
39488,1
51766,3
17789,4
7533,3
2639,1
35093,4
1652,4
13890,4
27441,4
24987,4
13516,3
36950,1
51734,0
28122,4
52469,3
22269,4
54128,3
25186,3
2710,3
14418,0
17952,4
28602,4
34158,0
54336,0
15680,1
8894,3
6805,2
2923,3
30701,3
51240,3
16936,0
10195,4
57090,1
11238,4
11790,0
444,4
55461,2
39999,3
12366,1
19439,3
45504,3
25522,4
41699,3
20486,4
16345,3
8983,4
15483,3
18941,3
41637,3
1897,3
20962,1
54304,2
50181,4
21529,0
25396,3
50868,4
52865,2
40579,3
7216,3
56646,2
21544,4
47684,3
13742,0
23170,4
34365,1
53206,2
6839,4
36350,0
5224,1
7128,1
37660,2
41090,3
24642,3
51376,3
51965,1
37321,4
20358,4
2444,4
31721,4
35708,3
41219,0
47413,4
28513,3
15706,4
39320,0
16965,3
26180,4
32652,3
44576,0
38767,0
15426,4
4496,0
41042,3
39756,0
22097,2
24226,3
32702,1
33525,3
37920,3
50773,3
56428,4
6273,0
56291,4
2183,4
22435,3
11614,2
51495,3
46141,3
49661,3
14852,4
1120,3
14679,3
9348,3
51024,4
36129,1
44082,4
21581,2
57165,4
10151,3
55837,3
32446,4
25767,4
53323,0
3344,3
14770,3
41370,4
477,1
22681,4
5901,1
1749,2
57034,0
19507,3
27735,2
54560,0
50424,2
54880,3
16686,3
7319,4
46483,3
43947,4
31343,4
27088,4
48415,4
45159,3
52520,4
51130,3
2535,0
51180,0
8703,4
2933,3
50262,2
5376,3
1297,0
45659,3
18788,2
20353,0
18425,4
39968,2
21606,3
8419,4
29854,4
21970,4
5306,3
12829,3
1738,4
7012,0
39531,4
51343,3
58009,1
31505,3
37902,4
3492,0
6663,4
50288,4
56422,3
57892,0
2383,0
35797,1
32953,3
17603,3
6713,0
12834,0
12460,3
9386,3
2594,1
53595,0
23971,3
22431,4
37187,4
22936,4
14211,3
34887,4
3370,0
20760,3
23534,1
46701,3
19168,4
54064,4
17027,3
29456,3
24163,4
50766,4
40715,1
46802,2
52991,4
19459,2
32368,4
30570,4
19801,3
41168,3
58619,1
20622,4
33838,1
13875,0
29385,2
6555,3
10448,1
20539,4
4813,2
26691,4
37071,4
8832,4
46351,4
16007,4
43059,4
49654,4
39109,3
57500,0
11779,4
13509,4
34537,3
46343,4
24640,2
58116,3
48300,4
46609,0
36588,3
853,2
48172,4
31056,4
10086,2
44215,3
28268,0
20124,4
4359,3
22767,1
56890,4
5718,3
3780,4
27931,4
13990,3
18220,4
48758,0
22039,1
46570,1
50528,3
669,3
19654,3
21007,4
30552,2
46401,3
2292,0
33693,3
14150,3
26296,4
6858,2
45066,4
35320,0
27794,3
9647,1
41562,0
40577,4
23935,4
4860,4
49693,3
4851,3
6898,4
34511,4
27268,2
26176,3
35085,3
40836,4
46258,4
18735,1
32874,1
47446,2
2312,3
15612,3
41765,2
38133,3
20085,3
7926,0
380,4
37290,3
15400,3
4827,1
24512,0
40600,4
11545,4
56416,0
12512,4
14194,0
26536,3
38406,3
19411,4
52676,3
38322,4
31480,3
53348,0
55643,4
8097,4
38922,4
50675,0
16653,3
41496,3
27287,3
10303,3
8957,1
24482,0
44659,1
42835,0
602,2
30806,0
42457,3
50203,4
57434,2
17195,3
37955,3
54481,0
27079,3
29923,2
53923,1
28816,4
11692,1
30710,4
39666,4
36121,3
19120,3
41790,4
25830,2
54278,1
40022,4
58459,4
43867,3
45193,2
26853,1
27350,1
45899,3
2927,4
30183,3
35284,3
20256,1
41979,3
42820,3
55378,0
46038,3
57796,4
55998,0
44426,4
46303,1
16494,0
17927,4
27728,0
14099,4
4713,0
44391,2
26780,1
26267,3
17278,4
57624,4
30288,2
11114,3
23735,3
31273,0
4570,1
30917,1
13048,3
21962,4
17797,3
13498,4
49376,4
8413,4
51440,0
3556,3
11887,1
26614,3
435,3
24728,3
36995,3
25978,3
25317,4
24061,3
8048,1
40291,2
52360,0
8330,3
24311,3
31181,4
7255,1
53456,2
4417,4
43567,4
15523,0
20344,3
35921,4
17056,2
22190,2
37170,4
8799,1
12516,0
20724,4
5804,3
25691,4
17148,3
8579,1
40557,4
33589,1
27761,2
30972,2
32728,0
7184,0
28480,0
47806,4
9166,3
21680,3
42252,4
40109,4
6193,3
57792,1
42253,4
16221,3
26414,4
48157,3
23773,4
18148,4
44018,4
16926,1
31165,1
30484,3
20920,4
26307,4
25863,4
46184,4
30225,4
44017,3
39158,4
19735,3
27861,2
30908,3
55058,2
24958,4
24075,1
10321,4
36147,4
18971,3
23841,0
30357,0
8655,0
9501,3
42672,1
19556,0
44249,1
45672,1
18166,0
1164,4
40029,1
47215,1
39621,1
58257,1
50373,0
13581,3
20777,3
31376,1
41105,4
31255,4
1001,1
32494,3
1899,3
10826,3
57580,4
25503,1
16963,4
4303,0
12643,4
21938,4
3746,2
33931,3
11650,2
41827,3
34557,2
7664,1
7164,3
49334,0
34684,3
43660,0
50825,1
36930,4
50517,4
45855,3
14340,2
56750,2
33461,4
57934,0
54188,3
50826,0
28037,1
17298,3
9141,1
36872,2
53442,3
10361,2
28870,1
1882,4
39357,4
38054,4
52125,1
18958,2
47926,4
18931,3
28176,4
51720,4
15392,1
54825,4
15095,1
29492,1
1321,4
2445,4
33109,1
13015,4
12185,4
1495,3
50073,3
40901,1
40711,3
31024,4
40684,4
21589,0
5017,3
14327,4
57563,1
29317,4
8495,1
51631,3
53468,2
31565,3
35194,0
7304,1
11141,4
44784,4
42488,0
33988,4
56091,1
22026,1
12678,4
6716,3
45643,4
48375,1
2259,3
52971,4
43338,0
12444,3
7289,3
51005,3
39614,0
20226,3
57661,0
47988,1
33412,2
54108,4
3908,3
48893,0
5437,4
12370,3
2036,3
42789,4
891,4
52840,2
10779,4
2543,3
53534,3
53770,4
40096,4
15004,4
31771,3
46463,3
53617,2
44635,2
16241,1
14114,3
21723,3
2177,0
54367,0
16480,3
26069,2
44301,1
34015,4
35867,4
42845,3
32012,0
6697,3
52730,4
18882,4
18364,4
48105,3
32925,0
49588,3
37697,1
34344,4
32772,3
53519,3
57964,3
43451,4
36088,0
11547,4
38228,4
48150,3
25239,0
55826,3
53183,0
33636,3
39214,0
12591,3
4672,3
43431,3
48978,4
33691,2
9519,1
4506,4
56028,3
29887,3
50263,0
45271,4
56825,3
35349,4
48862,0
12697,2
42069,3
58098,3
54118,1
21993,3
24932,0
20434,1
22690,3
18685,2
56367,0
49839,4
52245,3
37690,1
11626,3
50501,4
19498,0
57906,0
34847,2
55150,3
27494,3
43997,4
6704,4
23719,1
47250,3
31847,3
53652,0
20381,4
37577,4
34933,4
18869,0
26826,4
13699,4
45053,4
5419,4
25102,2
4579,2
57183,4
10540,4
2617,4
42361,3
17664,3
37168,0
32601,1
46402,4
3953,4
35533,4
14139,0
24409,0
6727,4
8451,0
54436,4
40562,4
27215,3
20424,4
36975,3
46418,3
48855,4
19494,2
10509,3
20218,3
3821,3
20620,0
45030,4
53459,3
1922,2
38059,1
406,4
23913,4
46456,4
21231,4
3679,2
58266,1
53392,2
20201,4
41769,4
11080,1
16387,3
18899,3
224,0
43810,0
22018,0
2776,2
42285,3
19816,0
41318,3
6827,2
35908,3
11710,4
5277,3
20932,3
21609,2
48026,0
45635,0
23592,1
52565,0
9241,3
19765,0
45983,4
54347,3
35239,4
51279,4
2434,3
10368,4
43225,1
12035,4
52006,4
49841,1
34436,0
6703,3
54973,4
49404,4
26249,4
35292,1
33244,4
22540,0
24256,4
57120,2
37097,3
10632,2
46207,4
20534,4
4886,3
3935,4
51229,0
24584,0
29911,3
19184,0
38293,3
24553,2
33153,1
49889,4
45439,2
35497,3
43516,1
26861,0
41326,3
39348,3
52872,0
18784,0
24065,0
257,4
39313,2
10147,3
41346,1
30635,0
28497,4
55102,3
43142,4
20383,4
27226,3
47096,1
56103,2
31954,1
7965,1
47798,4
42754,3
5789,1
3569,4
5564,0
22288,3
21119,4
16118,4
34083,3
46828,3
48752,4
18046,0
32734,4
58521,2
16762,1
31511,4
3471,3
18528,1
8693,0
20087,3
33047,4
22657,0
1441,3
17371,1
26447,3
16445,4
35406,1
30347,3
995,3
31311,1
6523,0
45316,3
22163,0
38962,4
45205,0
3519,4
24303,4
8394,4
3692,3
44130,0
13903,3
15650,3
48851,4
1322,2
34707,3
50276,3
21521,4
33077,4
1858,3
58309,4
4451,3
4626,2
57752,1
13922,0
17494,3
28736,1
40370,3
18288,0
10843,2
55088,1
19205,3
1426,3
53718,4
25293,4
23791,2
49767,3
41268,4
12265,3
39551,4
45026,1
3797,3
49934,4
6676,3
30215,3
28668,0
43906,4
56439,4
39776,4
2657,2
57476,4
57118,2
35026,4
52756,2
29212,4
46829,3
3233,3
56917,4
47448,3
34129,4
49211,3
28597,2
48468,0
34289,4
55490,4
14035,4
53048,0
43614,1
48542,4
19937,0
45360,4
1893,4
19968,3
51839,3
5465,3
35753,4
22390,1
13324,0
44952,0
37842,1
45600,4
54360,0
21715,4
9081,4
5135,4
43655,3
12903,3
8054,0
16538,2
40895,4
22007,0
28915,0
26920,1
13396,4
28211,4
48102,4
57038,2
306,0
23902,0
39730,0
37217,3
14607,0
37085,3
37109,3
37792,0
30967,2
35852,3
38602,0
39645,4
49789,4
30284,1
16305,4
1371,3
15760,3
18342,0
58209,2
10242,2
14296,4
7615,4
57603,3
22568,1
45602,4
8616,3
17810,3
57170,0
50040,3
34763,0
37326,1
51659,4
21551,3
56851,3
4871,0
23693,4
8230,0
21271,3
55257,2
3371,3
40463,4
23118,2
44051,0
1048,3
29445,4
56472,3
56318,4
31944,3
10870,3
11337,3
49198,4
29763,0
1746,4
40642,3
55778,4
38971,4
7206,3
22318,0
36616,3
25475,3
54637,4
3880,4
14536,3
3608,4
35549,1
30316,4
56596,0
58336,3
20284,4
17400,4
55888,4
20093,4
6297,3
14192,4
6675,1
13056,0
40764,2
9346,4
41834,3
5215,4
3555,4
30712,0
2464,0
34416,3
11532,1
45897,2
29089,4
32694,3
29179,1
20683,4
28646,0
18599,4
44482,0
58450,3
6199,3
5157,1
28946,4
18848,3
42078,3
56965,3
43912,3
53512,4
55770,3
48573,0
1513,3
48592,0
17262,4
29664,3
17498,0
30568,4
35742,4
6115,3
6749,2
56378,0
50702,4
22924,0
22701,2
15918,1
47900,3
29550,4
22515,0
12609,3
1063,4
9590,3
8978,1
35582,4
19558,4
8869,2
15982,0
6986,0
15349,1
26137,3
29784,2
21050,0
11592,3
50711,4
6478,0
11862,0
12269,0
3758,3
21342,4
40775,0
50547,0
8022,0
3210,3
47171,3
49352,3
34225,3
13513,3
15948,1
12841,2
34837,4
23784,0
12221,0
25572,3
10015,1
14978,3
16913,1
16975,3
39245,2
39612,3
54101,1
28045,3
55885,3
5681,2
24102,2
57227,3
8391,3
50090,4
38933,3
2275,3
8382,4
26363,4
41049,3
21926,1
48095,1
13776,1
14698,2
50393,3
5899,1
47642,4
24366,3
36909,1
10675,3
44238,0
3241,0
18930,3
42220,4
23391,2
3329,3
48007,2
45396,3
49702,0
42759,1
13781,4
40736,0
34538,4
26655,4
791,3
14882,4
50108,0
26453,0
35507,3
9613,1
29298,0
54025,1
16297,2
44955,4
19792,1
47142,3
42230,3
25264,1
32656,3
30659,1
4058,3
29296,3
26941,0
15972,0
15154,3
3425,4
2518,3
33243,3
9652,3
680,1
1084,0
46636,4
50815,0
13678,4
34826,3
57502,3
2091,4
21607,2
46479,2
8326,1
11922,4
52498,3
10111,4
4582,3
28819,2
36319,0
10334,1
854,3
39516,0
6294,3
47902,2
48094,2
13541,2
50874,4
21915,0
5067,4
30429,3
27650,3
5584,1
9057,4
19201,3
18655,3
58404,1
3466,0
56144,3
8525,3
46116,4
52038,2
43203,3
3656,1
30334,4
10191,3
40218,3
54262,3
27537,1
8167,0
31210,0
20721,4
54984,4
47227,4
11526,1
26410,2
53494,3
18986,4
20806,3
9344,3
40660,4
21675,0
48045,3
32496,4
9461,0
41019,4
38149,3
14079,3
38196,4
23891,4
58472,0
8527,2
19039,0
4970,3
23258,0
53198,4
54228,3
29572,1
276,0
7695,4
26616,4
30032,4
54913,1
8154,3
31891,4
13693,3
53938,1
55437,2
44688,2
53163,1
23839,3
44796,4
40377,4
29815,3
6352,4
47407,1
57651,4
36591,0
13123,3
12217,4
18403,3
53673,0
11555,3
3703,1
28616,3
748,1
26841,1
49634,0
28557,1
32513,4
36490,2
3628,1
8380,1
23228,3
53738,4
54109,2
57377,4
697,4
2689,3
41451,4
55861,3
6547,3
18193,3
34931,4
46416,3
46647,4
27091,0
38266,1
28634,3
3369,1
17017,4
44065,0
58123,3
51361,3
51849,0
52049,1
8218,3
21122,3
5298,4
28389,3
17599,0
14713,1
27196,3
14979,4
30934,0
27427,3
43788,3
7077,0
23351,4
44763,4
8816,4
56290,4
57935,4
47341,4
9021,3
27218,2
55756,1
49373,4
30741,0
49906,1
11727,2
40237,0
1031,3
9920,4
27656,3
52883,3
12581,3
7107,3
6283,3
23542,0
30989,1
21887,0
45724,0
55918,3
36558,1
52188,2
44846,1
20559,1
47111,4
3076,1
54668,4
40193,1
3467,4
23999,4
34352,3
6931,4
12539,2
20498,3
52705,4
47347,0
11505,3
5586,1
44420,3
22449,1
13225,4
25387,4
2886,4
94,0
57955,4
25951,1
25197,4
38660,0
19911,4
50574,4
41638,0
28682,0
3175,4
30473,3
48842,2
13055,1
17425,4
56531,0
16916,3
18485,4
9242,3
47905,4
6801,3
264,4
1117,4
7840,4
47792,1
33909,4
6876,3
45069,4
48164,4
28291,4
24336,1
27121,0
33974,2
31032,0
44921,4
51450,4
44025,2
30098,1
32556,4
56040,0
10871,1
14600,3
5493,3
17472,3
10128,3
25147,3
43985,4
50814,3
56888,3
6951,1
55308,3
11782,2
55951,0
27690,3
52984,4
19505,3
22043,0
39336,2
14033,4
3073,0
12044,4
57347,4
45884,0
13731,3
50630,0
1266,0
36917,4
7261,4
28818,2
32047,1
11601,2
50629,0
12247,1
32338,2
28982,4
40049,3
10523,1
1378,4
28310,4
30176,4
1555,0
12784,0
32698,4
11729,0
18025,1
31817,2
32008,3
24494,1
11052,0
38016,0
47485,3
43377,0
42015,1
8333,0
23886,1
28163,0
30748,1
7328,2
30065,3
9032,0
33506,1
27699,1
26487,2
25977,4
32305,0
40289,4
44198,1
28663,3
36771,3
23275,4
53034,2
19769,3
51419,0
43774,1
30328,1
48297,0
40379,4
7430,0
8999,2
9547,4
14655,3
30323,2
53112,0
36506,0
15388,3
38635,1
36103,3
33702,2
25119,3
3335,4
570,2
44282,3
51590,3
18202,4
21960,2
4717,3
52122,3
48484,0
26377,3
52896,2
36782,4
6270,4
226,4
37339,3
31404,1
9061,3
21310,4
32627,3
15381,0
29082,0
22077,2
45134,0
2269,4
34814,3
189,4
33625,2
51654,3
11380,4
17050,0
27323,3
53131,4
49027,2
14992,0
25332,2
25706,4
24726,4
52089,2
1556,3
20822,4
39239,4
32394,3
33306,4
52906,4
30765,0
13682,0
30291,3
30475,3
18113,4
47232,2
41096,4
52404,0
13626,2
45015,0
20395,2
19580,1
49245,3
36312,3
38174,1
35488,3
35755,4
36596,3
34103,1
38826,2
45001,3
24027,4
31107,0
13154,3
34637,2
20521,1
45854,4
52047,4
22110,4
44470,3
17399,3
10975,0
53085,3
24218,3
1105,0
33389,3
1573,4
14551,4
33120,4
32780,4
35718,0
26112,4
40201,4
45708,1
40687,3
31004,0
41180,3
42996,1
21681,4
25444,3
48997,4
51511,3
7424,0
30033,0
29977,2
42869,3
