,person_age,person_income,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_own,home_mortgage
45032,28,70000,8.0,0.08069432625986454,24000,11.83,0.34,0,9,1,0
6709,35,54000,3.0,-0.34124694318944354,2000,7.51,0.04,0,10,0,1
46196,37,780000,2.0,-0.2362778376648724,7500,12.18,0.01,0,14,0,1
8338,29,140000,0.0,0.4841067276764486,7400,6.62,0.05,0,6,0,0
49400,37,53196,17.0,0.08069432625986454,3000,6.03,0.06,0,11,0,0
46652,26,46800,0.0,-0.26697081618436225,10000,12.21,0.22,0,4,0,1
14341,25,60000,5.0,0.31837825526225194,12800,11.83,0.21,0,4,1,0
35086,27,121500,11.0,0.4841067276764486,6000,10.59,0.05,0,7,0,1
29867,23,52000,2.0,-0.34124694318944354,6000,12.87,0.12,0,2,0,0
38418,22,78000,6.0,0.31837825526225194,15000,10.25,0.19,0,4,0,1
22199,23,113316,0.0,0.31837825526225194,10000,8.94,0.09,0,3,0,1
20570,30,50000,5.0,0.4841067276764486,12000,7.88,0.24,0,5,0,1
13708,22,89000,1.0,-0.26697081618436225,14400,11.71,0.16,0,2,0,1
30179,22,45630,0.0,-0.2362778376648724,3000,18.64,0.07,0,4,0,0
46273,25,77500,0.0,-0.2362778376648724,3600,7.88,0.04,0,2,0,0
13555,36,42000,5.0,-0.2362778376648724,8500,15.58,0.21,1,14,0,1
44320,33,35000,17.0,0.4841067276764486,10625,11.49,0.31,0,7,0,1
53989,29,65004,3.0,0.4841067276764486,20000,13.87,0.31,0,8,1,0
16996,22,35000,6.0,0.08069432625986454,5000,10.65,0.14,0,3,0,0
32487,44,60000,3.0,-0.2362778376648724,2000,13.49,0.03,1,11,0,0
46855,23,50000,2.0,0.08069432625986454,8000,13.43,0.16,1,2,0,0
57138,27,70000,1.0,0.08069432625986454,17000,7.49,0.24,0,8,0,1
24244,33,30000,3.0,-0.2362778376648724,4000,7.74,0.13,0,9,1,0
10209,23,46000,7.0,-0.34124694318944354,16000,10.99,0.36,0,3,0,0
33514,24,50000,0.0,-0.34124694318944354,2800,9.32,0.06,0,2,0,0
48886,25,200000,1.0,0.08069432625986454,5000,10.08,0.03,0,3,0,0
40384,27,62316,2.0,-0.26697081618436225,9200,6.03,0.15,0,5,0,1
22937,24,62000,7.0,-0.2362778376648724,12000,7.29,0.19,0,4,0,1
46997,23,60000,7.0,0.4841067276764486,3600,7.29,0.06,0,4,0,1
12944,32,59000,5.0,-0.26697081618436225,8000,16.29,0.14,0,9,0,0
54292,25,49152,7.0,-0.26697081618436225,5000,11.71,0.1,0,2,0,0
44586,24,36000,3.0,-0.34124694318944354,4000,7.51,0.11,0,4,0,0
28710,25,48000,0.0,0.08069432625986454,12000,18.64,0.25,1,4,0,0
3199,22,63000,3.0,-0.26697081618436225,6400,8.94,0.1,0,4,0,0
25710,50,36000,6.0,-0.26697081618436225,5000,7.49,0.14,0,17,0,0
53509,36,65000,4.0,0.4841067276764486,9600,10.0,0.14,0,16,0,0
37264,25,30000,0.0,0.31837825526225194,6000,8.0,0.2,0,4,0,0
3697,22,40000,6.0,0.08069432625986454,6000,7.74,0.15,0,2,1,0
40677,35,42000,0.0,0.31837825526225194,12000,10.99,0.29,0,10,0,0
41516,36,62475,5.0,-0.26697081618436225,9600,14.61,0.13,1,11,0,1
26185,28,33000,2.0,0.08069432625986454,10000,7.66,0.3,0,6,0,0
31053,23,30000,5.0,0.4841067276764486,5000,9.63,0.17,0,3,0,0
45539,23,56400,1.0,-0.26697081618436225,4000,13.49,0.07,0,4,0,0
32392,39,48000,9.0,0.08069432625986454,6000,9.99,0.13,0,14,0,1
42997,23,30000,5.0,-0.34124694318944354,7500,5.99,0.24,0,3,0,0
58010,37,74000,0.0,-0.2362778376648724,24000,10.74,0.32,0,15,0,0
32378,25,42000,2.0,-0.34124694318944354,3000,11.11,0.07,0,3,0,0
57333,30,60000,14.0,0.31837825526225194,3600,13.49,0.06,1,5,0,1
50785,27,18000,0.0,0.31837825526225194,5500,11.86,0.31,0,8,0,0
37552,40,170000,18.0,-0.2362778376648724,9000,9.45,0.05,0,11,0,1
38086,22,14400,1.0,-0.26697081618436225,3000,11.99,0.21,0,4,0,0
33700,28,85392,13.0,-0.26697081618436225,12000,10.99,0.14,0,8,1,0
42823,31,113676,15.0,-0.2362778376648724,24000,9.91,0.21,0,6,0,1
13566,51,52000,1.0,-0.2362778376648724,6400,13.23,0.12,0,24,0,0
33174,31,80400,11.0,-0.2362778376648724,1200,14.79,0.02,1,5,0,1
51117,23,120000,7.0,0.31837825526225194,10000,10.0,0.08,0,3,0,0
46561,31,50000,5.0,-0.26697081618436225,3000,6.03,0.06,0,8,0,1
38546,26,90000,10.0,0.31837825526225194,10400,7.51,0.11,0,2,0,1
52538,25,227500,3.0,-0.2362778376648724,25000,12.53,0.11,0,2,0,0
3,30,70000,14.0,0.4841067276764486,12000,11.11,0.17,0,5,0,0
44451,36,24000,3.0,0.31837825526225194,10000,11.71,0.42,0,12,0,0
365,24,110000,8.0,-0.26697081618436225,8000,11.22,0.07,1,3,0,0
393,26,70000,8.0,-0.34124694318944354,5000,13.98,0.07,1,2,0,0
15914,22,60000,6.0,0.31837825526225194,3000,13.61,0.05,0,2,0,0
29543,25,65004,0.0,-0.26697081618436225,4000,6.17,0.06,0,2,0,1
24178,23,42000,4.0,0.08069432625986454,10500,15.99,0.25,0,2,0,1
11183,26,170000,10.0,0.31837825526225194,5000,12.86,0.03,1,4,0,1
23056,28,110000,12.0,-0.2362778376648724,25000,11.12,0.23,0,10,0,1
5152,23,32000,3.0,-0.34124694318944354,3200,12.99,0.1,0,4,0,0
28273,34,90000,13.0,-0.34124694318944354,20000,6.54,0.22,0,7,0,1
5461,37,56400,16.0,-0.34124694318944354,25000,14.09,0.44,1,12,0,0
8289,45,45760,8.0,-0.26697081618436225,13650,10.25,0.3,0,14,0,0
14493,21,90636,5.0,0.4841067276764486,12000,11.49,0.13,0,4,1,0
3496,32,58800,4.0,-0.26697081618436225,3000,10.75,0.05,0,7,0,1
15263,22,30000,6.0,0.31837825526225194,5000,11.99,0.17,0,4,0,1
57565,44,47000,2.0,-0.34124694318944354,15000,15.7,0.32,0,13,0,0
58083,29,60000,4.0,-0.26697081618436225,10000,11.36,0.17,0,9,0,0
15991,23,60000,0.0,0.08069432625986454,3000,7.9,0.05,0,2,0,0
41285,22,36000,3.0,-0.34124694318944354,15000,6.54,0.42,0,4,0,0
6654,30,129996,1.0,0.08069432625986454,25000,11.11,0.19,0,5,0,0
23010,22,70000,4.0,-0.26697081618436225,10000,6.99,0.14,0,3,0,0
8438,28,60000,12.0,-0.26697081618436225,2500,11.89,0.04,0,7,0,1
5511,27,90000,6.0,-0.34124694318944354,35000,11.99,0.39,0,6,0,1
34612,36,110000,0.0,0.4841067276764486,15000,16.32,0.14,1,17,0,1
48011,31,85000,7.0,-0.2362778376648724,6500,12.87,0.08,1,6,0,1
16413,22,65000,6.0,0.31837825526225194,8000,13.49,0.12,0,2,0,1
55587,29,34000,2.0,0.4841067276764486,2500,9.17,0.07,0,6,0,0
29982,22,95000,5.0,-0.26697081618436225,12000,11.49,0.13,0,4,0,1
30350,27,42000,2.0,0.4841067276764486,7000,10.59,0.17,0,6,0,0
55531,22,60000,7.0,0.31837825526225194,9000,14.96,0.15,1,2,0,0
31218,41,60000,3.0,0.08069432625986454,6000,10.74,0.1,0,15,0,0
51851,45,52800,1.0,0.4841067276764486,9000,8.94,0.17,0,17,0,0
10650,22,46900,1.0,0.31837825526225194,14000,7.88,0.3,0,4,0,0
36845,29,30000,3.0,-0.26697081618436225,8500,13.22,0.29,0,8,0,0
24595,22,45000,2.0,0.31837825526225194,10000,7.14,0.22,0,2,0,1
9748,40,54400,2.0,0.08069432625986454,9500,14.42,0.16,0,16,0,0
19368,26,40000,1.0,0.31837825526225194,7500,16.29,0.19,1,3,0,1
24754,29,27996,2.0,-0.26697081618436225,1500,11.49,0.06,0,8,0,0
24189,46,78000,7.0,0.08069432625986454,25000,7.9,0.31,0,13,0,0
10628,22,68000,6.0,0.31837825526225194,13000,7.88,0.19,0,2,0,1
23657,23,45000,0.0,0.31837825526225194,5000,13.49,0.11,1,2,0,0
13752,37,60000,9.0,-0.2362778376648724,15000,6.99,0.25,0,11,0,0
23623,26,47000,0.0,0.08069432625986454,8000,12.61,0.17,1,3,0,0
35775,37,88000,2.0,-0.2362778376648724,4500,10.99,0.05,0,12,1,0
9684,23,72000,7.0,-0.26697081618436225,6000,6.03,0.08,0,3,0,1
25805,25,52700,3.0,0.4841067276764486,3200,10.37,0.06,0,4,0,1
5169,22,51000,6.0,0.4841067276764486,16000,12.99,0.31,0,3,1,0
1110,22,58000,6.0,-0.26697081618436225,9500,7.9,0.16,0,2,0,1
36528,22,35004,0.0,0.08069432625986454,3500,14.72,0.1,1,4,0,0
47830,40,75000,3.0,-0.26697081618436225,12000,7.51,0.16,0,13,0,1
41315,28,60000,7.0,-0.34124694318944354,12000,6.03,0.2,0,5,0,1
22413,28,60000,12.0,-0.26697081618436225,12000,13.49,0.2,0,6,0,0
31562,27,53000,2.0,-0.26697081618436225,13200,9.88,0.25,0,6,0,0
16464,23,48000,4.0,0.4841067276764486,1500,12.99,0.03,0,2,0,0
29217,22,40000,6.0,0.31837825526225194,10000,11.83,0.25,0,4,0,0
36003,43,62000,6.0,0.08069432625986454,9800,16.29,0.15,0,16,0,0
50916,29,92000,2.0,0.4841067276764486,10000,5.42,0.11,0,7,0,1
29835,31,82560,3.0,0.4841067276764486,13000,6.62,0.16,0,7,0,0
6101,56,70000,4.0,0.08069432625986454,10000,9.63,0.14,0,19,0,1
3124,22,60000,6.0,0.4841067276764486,6500,10.65,0.11,0,2,0,1
36773,32,50000,0.0,-0.26697081618436225,15600,10.99,0.31,0,8,0,0
18733,27,50000,5.0,0.4841067276764486,5000,15.62,0.1,1,6,0,0
38358,54,54400,2.0,-0.26697081618436225,12000,10.99,0.19,0,19,0,0
48866,24,65000,4.0,0.08069432625986454,2500,13.98,0.04,1,2,1,0
55604,23,40000,2.0,0.31837825526225194,6000,6.62,0.15,0,4,0,0
30189,26,102000,10.0,-0.26697081618436225,24250,11.71,0.24,0,2,0,1
22130,24,66000,5.0,0.4841067276764486,10000,7.51,0.15,0,2,0,1
6978,24,80000,9.0,0.4841067276764486,10000,7.49,0.13,0,3,0,1
40617,37,35000,11.0,0.31837825526225194,10400,7.66,0.3,0,13,1,0
34930,23,34255,8.0,-0.26697081618436225,6000,7.9,0.18,0,3,0,0
45449,34,25000,18.0,-0.26697081618436225,1600,11.71,0.06,0,10,0,0
16985,23,60000,1.0,0.08069432625986454,3200,7.49,0.06,0,3,0,1
40147,35,45000,16.0,0.4841067276764486,12000,10.37,0.27,0,10,0,0
33196,22,50000,2.0,0.31837825526225194,5000,11.49,0.1,0,3,0,0
37710,22,41000,6.0,0.4841067276764486,6000,7.51,0.15,0,3,0,1
23548,24,150000,8.0,-0.26697081618436225,10000,7.88,0.07,0,3,0,1
33425,22,56400,1.0,0.31837825526225194,7000,8.9,0.12,0,2,0,0
57797,30,58000,7.0,0.31837825526225194,10000,13.92,0.17,1,8,0,0
21256,31,42000,0.0,0.4841067276764486,5000,10.08,0.12,0,6,0,0
55766,42,200000,19.0,0.4841067276764486,9000,12.53,0.04,0,16,0,1
8994,22,46000,4.0,0.31837825526225194,7000,8.9,0.15,0,4,0,0
6722,23,91000,5.0,0.31837825526225194,12000,8.94,0.13,0,3,0,1
18981,27,65000,12.0,-0.34124694318944354,3600,9.99,0.06,0,5,0,1
10269,22,34000,5.0,0.31837825526225194,13500,10.62,0.4,0,4,0,1
643,31,140000,2.0,0.4841067276764486,8400,6.99,0.06,0,10,0,0
19996,25,51000,3.0,0.31837825526225194,16750,16.4,0.33,1,4,0,1
42199,25,30000,3.0,0.08069432625986454,7000,5.42,0.23,0,4,0,1
55028,25,64000,6.0,-0.2362778376648724,4000,7.88,0.06,0,4,0,0
35710,27,69996,11.0,-0.26697081618436225,15000,6.03,0.21,0,9,1,0
58278,21,57600,5.0,0.08069432625986454,7000,7.9,0.12,0,3,0,1
9733,47,65000,5.0,0.08069432625986454,8000,14.35,0.12,0,16,0,0
15458,36,90000,6.0,-0.34124694318944354,12000,6.03,0.13,0,11,0,0
23206,44,90000,14.0,-0.26697081618436225,8000,10.38,0.09,0,11,0,1
55914,22,27996,2.0,-0.34124694318944354,5000,11.86,0.18,0,2,0,0
242,23,68000,4.0,0.31837825526225194,5000,15.05,0.07,0,3,0,0
47595,30,34000,4.0,-0.26697081618436225,2400,12.42,0.07,0,10,0,0
23941,28,69736,12.0,0.31837825526225194,2500,9.91,0.04,0,9,1,0
40872,30,72000,5.0,-0.26697081618436225,15000,7.88,0.21,0,6,0,0
24556,36,65000,4.0,-0.34124694318944354,3000,10.36,0.05,0,13,0,0
37627,30,80000,0.0,0.4841067276764486,10000,6.62,0.13,0,7,0,1
46718,26,63300,2.0,-0.26697081618436225,12800,15.62,0.22,0,4,0,1
40434,24,75000,4.0,0.08069432625986454,14500,9.63,0.19,0,4,0,1
33229,30,52828,8.0,-0.26697081618436225,15000,6.76,0.28,0,8,0,0
54071,23,50000,6.0,-0.34124694318944354,10000,9.91,0.2,0,3,0,1
29339,33,40000,2.0,0.31837825526225194,2600,11.71,0.06,0,9,0,1
54997,23,36000,2.0,-0.2362778376648724,5000,7.88,0.14,0,3,1,0
57441,29,30000,2.0,-0.34124694318944354,1000,14.17,0.03,1,10,0,0
11298,22,137004,2.0,0.4841067276764486,9000,7.14,0.06,0,2,0,0
2322,33,60000,3.0,-0.26697081618436225,12000,15.27,0.2,1,9,0,0
10584,27,66000,6.0,-0.34124694318944354,2500,11.71,0.04,0,9,0,1
7847,24,115000,8.0,-0.2362778376648724,7000,8.94,0.06,0,2,0,1
52636,22,42000,1.0,0.31837825526225194,8000,13.22,0.19,1,3,0,0
25581,22,30000,2.0,0.4841067276764486,5000,14.84,0.17,0,4,1,0
53712,37,60000,2.0,0.08069432625986454,24000,12.53,0.4,0,15,0,0
6482,26,56004,10.0,-0.2362778376648724,9000,7.66,0.16,0,3,0,1
24282,25,57500,1.0,0.08069432625986454,8500,12.53,0.16,0,2,0,0
53792,27,68000,11.0,-0.34124694318944354,10000,15.96,0.15,1,8,0,0
29284,28,43949,1.0,-0.2362778376648724,3400,7.9,0.08,0,7,0,1
28112,24,45200,9.0,0.31837825526225194,5000,16.77,0.11,0,3,0,0
14499,22,75500,6.0,0.31837825526225194,8000,7.9,0.1,0,3,0,1
25240,33,55000,3.0,-0.34124694318944354,3600,7.14,0.07,0,8,0,1
15249,22,70000,0.0,0.31837825526225194,10000,12.21,0.14,0,2,0,0
34156,30,50000,4.0,-0.26697081618436225,4500,14.22,0.09,0,10,0,0
19667,29,55000,1.0,-0.2362778376648724,5600,11.49,0.1,0,9,0,1
18546,28,60000,2.0,0.31837825526225194,5000,9.63,0.08,0,8,0,0
17930,27,42000,3.0,0.31837825526225194,3000,13.8,0.07,0,8,0,0
56438,22,40000,3.0,0.08069432625986454,10000,11.11,0.25,0,4,0,1
42832,24,45000,1.0,-0.34124694318944354,3000,12.73,0.07,1,2,0,0
15704,25,80689,9.0,-0.34124694318944354,24000,12.73,0.3,0,3,0,1
57767,28,72000,2.0,-0.26697081618436225,15000,11.86,0.21,0,8,0,0
38288,25,62000,2.0,-0.34124694318944354,7000,11.71,0.11,0,3,0,1
5622,29,50000,6.0,-0.2362778376648724,10000,15.95,0.2,0,10,0,0
45119,23,27996,4.0,0.4841067276764486,8500,11.58,0.3,0,4,0,0
679,24,138000,2.0,0.08069432625986454,14000,12.69,0.1,0,4,0,0
5307,30,136000,3.0,-0.34124694318944354,4800,14.72,0.04,1,10,0,0
4269,30,79000,3.0,0.4841067276764486,16000,14.35,0.2,1,5,0,1
35809,31,60000,4.0,-0.34124694318944354,4000,8.9,0.07,0,7,0,1
2974,27,60000,0.0,0.08069432625986454,4800,9.63,0.08,0,8,0,0
14372,31,72000,12.0,-0.26697081618436225,12250,13.61,0.17,0,10,1,0
727,27,44000,3.0,0.31837825526225194,2000,7.66,0.05,0,5,0,0
48540,24,110000,8.0,-0.2362778376648724,12000,7.88,0.11,0,4,0,1
8488,37,30000,1.0,0.4841067276764486,6000,10.99,0.2,0,12,0,0
27487,28,55000,4.0,-0.2362778376648724,8000,13.49,0.15,0,5,0,0
53650,24,65488,1.0,0.31837825526225194,3000,11.86,0.05,0,4,0,0
18190,25,62236,9.0,0.31837825526225194,5000,9.99,0.08,0,2,0,1
7040,30,90000,2.0,-0.2362778376648724,7000,11.66,0.08,0,7,0,0
9170,24,26400,0.0,0.4841067276764486,3600,6.62,0.13,0,3,1,0
35910,25,50000,6.0,0.31837825526225194,3000,11.49,0.06,0,4,0,0
7996,28,48000,8.0,0.08069432625986454,6000,10.62,0.13,0,6,1,0
57676,42,78000,5.0,0.4841067276764486,10800,11.99,0.14,0,17,0,1
41967,23,35000,5.0,-0.26697081618436225,12000,7.9,0.34,0,2,0,1
28917,51,180000,5.0,0.08069432625986454,7000,5.42,0.04,0,22,1,0
15801,29,80000,4.0,-0.26697081618436225,15000,13.49,0.19,0,10,0,1
2246,28,56000,0.0,-0.26697081618436225,9000,10.65,0.16,0,7,0,0
3741,26,80000,6.0,0.31837825526225194,9600,5.79,0.12,0,3,0,1
29040,40,50000,5.0,0.4841067276764486,10000,6.62,0.2,0,16,0,0
18214,24,75000,8.0,0.31837825526225194,6250,11.36,0.09,0,3,0,1
27764,27,33600,0.0,0.08069432625986454,1000,16.29,0.03,0,10,1,0
39585,31,41000,15.0,-0.2362778376648724,9000,8.0,0.22,0,5,0,1
39937,23,100000,2.0,0.31837825526225194,5000,11.71,0.05,0,4,0,0
36254,25,36396,9.0,0.31837825526225194,5000,5.42,0.14,0,3,0,0
43678,27,75000,3.0,-0.26697081618436225,10000,7.88,0.13,0,8,0,1
47056,23,33000,0.0,0.08069432625986454,4000,14.61,0.12,0,3,0,0
23020,22,39000,1.0,0.08069432625986454,5000,14.84,0.13,0,3,0,0
15495,22,33000,1.0,0.31837825526225194,10000,10.99,0.3,0,4,0,0
20522,21,43008,0.0,0.4841067276764486,20000,6.62,0.45,0,3,1,0
23249,25,45000,2.0,0.31837825526225194,4000,10.36,0.09,0,3,0,0
57705,27,99000,1.0,0.08069432625986454,12000,10.37,0.12,0,5,0,1
39850,24,57996,8.0,-0.2362778376648724,2500,7.51,0.04,0,4,0,1
10622,37,45000,3.0,0.08069432625986454,4800,12.73,0.11,0,14,0,1
56774,22,69996,6.0,0.31837825526225194,14000,6.92,0.2,0,3,0,1
9500,27,116300,7.0,-0.26697081618436225,6000,11.49,0.05,0,5,0,1
29056,30,130000,14.0,0.31837825526225194,20000,12.73,0.15,1,10,0,1
19971,23,60000,4.0,0.31837825526225194,1200,16.29,0.02,0,3,0,1
10205,30,44760,1.0,-0.26697081618436225,7500,10.71,0.17,0,7,0,0
4439,23,45000,0.0,-0.34124694318944354,3000,7.49,0.07,0,2,0,0
41232,27,78000,4.0,-0.34124694318944354,20000,14.59,0.26,0,5,0,1
9033,25,35000,9.0,-0.2362778376648724,5000,12.69,0.14,0,4,0,1
17448,42,130000,17.0,-0.2362778376648724,25000,10.75,0.19,0,12,0,1
48815,23,65000,6.0,-0.34124694318944354,17700,13.49,0.27,0,3,0,0
32562,23,25000,3.0,0.31837825526225194,8500,12.18,0.34,0,2,1,0
23267,24,95000,8.0,0.31837825526225194,17000,13.22,0.18,0,3,0,1
36154,25,43200,6.0,0.31837825526225194,1200,13.8,0.03,0,3,0,0
17593,31,60000,1.0,-0.26697081618436225,2000,7.29,0.03,0,6,0,0
33521,31,75000,0.0,0.08069432625986454,16000,11.26,0.22,0,10,0,0
37784,28,88000,12.0,0.4841067276764486,6000,16.45,0.07,1,7,0,1
382,26,90000,2.0,0.08069432625986454,7000,11.71,0.08,0,4,0,0
27578,27,80000,2.0,0.08069432625986454,10000,13.49,0.13,0,7,0,1
40461,22,70000,4.0,0.31837825526225194,4000,12.68,0.06,1,4,0,0
33457,25,60000,9.0,0.08069432625986454,7000,16.77,0.12,0,2,0,0
55131,23,91000,0.0,0.31837825526225194,1000,7.88,0.01,0,4,0,1
9040,22,78000,0.0,-0.2362778376648724,5000,14.96,0.06,1,3,0,0
25601,32,50000,16.0,0.08069432625986454,11100,10.59,0.22,0,9,0,1
26426,22,73000,6.0,0.4841067276764486,7500,6.03,0.1,0,3,0,1
9836,24,55000,4.0,-0.26697081618436225,12000,6.54,0.22,0,2,0,0
55292,28,40000,5.0,0.4841067276764486,5600,9.99,0.14,0,7,0,0
42827,24,40000,3.0,-0.26697081618436225,8000,13.23,0.2,0,4,0,0
46921,37,30000,0.0,-0.26697081618436225,3000,10.25,0.1,0,11,0,0
29829,30,48000,12.0,-0.34124694318944354,5000,10.99,0.1,0,7,0,1
45812,36,70000,6.0,0.08069432625986454,10000,7.29,0.14,0,16,0,0
9297,21,25000,5.0,-0.26697081618436225,5000,7.49,0.2,0,2,0,0
43121,26,59000,5.0,0.08069432625986454,5500,7.51,0.09,0,3,1,0
35930,44,80000,6.0,-0.2362778376648724,7500,10.01,0.09,0,14,0,0
22001,27,104000,8.0,0.4841067276764486,12000,11.99,0.11,0,5,0,1
40893,25,80000,9.0,0.4841067276764486,5000,7.9,0.06,0,3,0,1
43656,25,134300,9.0,-0.26697081618436225,25000,15.7,0.19,1,3,0,1
28498,31,50000,1.0,0.08069432625986454,3600,10.59,0.07,0,8,0,0
36791,33,30000,1.0,0.31837825526225194,8050,12.69,0.27,0,10,0,0
18710,36,50000,5.0,-0.34124694318944354,10000,6.62,0.2,0,14,0,1
5615,29,60000,8.0,-0.2362778376648724,12000,14.91,0.2,1,8,0,1
30841,36,90000,2.0,0.4841067276764486,4000,7.51,0.04,0,12,0,1
39836,26,57500,1.0,0.31837825526225194,4000,15.68,0.07,1,2,0,0
37026,31,102000,1.0,-0.2362778376648724,12000,14.26,0.12,1,6,0,1
51471,22,31200,0.0,-0.26697081618436225,6000,7.66,0.19,0,4,0,0
55692,26,25000,0.0,-0.34124694318944354,8000,12.73,0.32,1,3,0,0
50135,24,35000,8.0,0.31837825526225194,6000,7.9,0.17,0,2,0,1
7201,23,121000,1.0,0.31837825526225194,20000,9.45,0.17,0,2,0,0
54765,70,55000,2.0,0.08069432625986454,3000,10.37,0.05,0,24,0,0
10161,30,120000,11.0,-0.34124694318944354,10000,13.61,0.08,1,6,0,1
35995,28,48000,4.0,-0.34124694318944354,20000,11.54,0.42,0,10,0,0
28275,24,31200,5.0,-0.26697081618436225,6000,12.69,0.19,0,4,0,0
58627,38,140000,8.0,-0.2362778376648724,20800,6.91,0.15,0,16,1,0
39373,31,60096,0.0,-0.26697081618436225,2000,14.59,0.03,1,6,1,0
23002,22,95000,3.0,0.4841067276764486,16000,11.48,0.18,0,2,0,0
6611,23,25000,1.0,-0.2362778376648724,7000,14.74,0.28,1,2,0,0
28181,21,21000,5.0,0.31837825526225194,5000,12.69,0.24,0,3,0,0
54761,24,100000,6.0,0.31837825526225194,10000,10.74,0.1,0,4,0,0
46318,33,290000,3.0,0.08069432625986454,25000,11.83,0.09,0,6,0,1
16337,29,45000,1.0,0.31837825526225194,10000,12.73,0.22,0,5,0,0
40889,29,125000,9.0,-0.34124694318944354,4000,11.49,0.03,0,7,0,1
20039,28,95000,7.0,0.08069432625986454,12000,7.49,0.13,0,7,0,1
15440,27,130000,12.0,0.4841067276764486,10000,10.99,0.08,0,7,0,1
41817,24,32500,1.0,0.4841067276764486,12500,14.83,0.37,1,2,0,0
7359,31,89004,6.0,0.31837825526225194,18000,7.9,0.2,0,10,0,1
9685,23,55000,0.0,0.4841067276764486,2800,10.59,0.05,0,2,1,0
53285,29,55000,6.0,-0.2362778376648724,5000,6.92,0.09,0,10,0,1
13342,23,60000,0.0,0.31837825526225194,1500,7.66,0.03,0,3,0,1
3570,22,38000,0.0,0.31837825526225194,3000,11.11,0.08,0,2,0,0
25227,27,100000,4.0,0.4841067276764486,25000,15.21,0.25,0,6,0,0
5732,23,40000,5.0,0.4841067276764486,3000,7.14,0.07,0,2,1,0
685,27,96000,1.0,-0.34124694318944354,9000,5.99,0.09,0,9,0,1
27081,22,90000,6.0,0.31837825526225194,20000,13.49,0.22,1,2,0,0
56598,23,28800,0.0,0.31837825526225194,5000,12.42,0.17,0,3,0,0
36815,24,52260,4.0,0.31837825526225194,9000,7.51,0.17,0,3,0,1
45412,21,44000,5.0,0.31837825526225194,20000,11.36,0.45,0,4,0,0
49064,24,72000,7.0,0.31837825526225194,10000,10.36,0.14,0,2,0,0
17601,25,70000,9.0,0.08069432625986454,6000,5.42,0.09,0,3,0,1
44074,23,150000,3.0,-0.34124694318944354,18000,12.73,0.12,0,4,0,1
5619,31,30000,0.0,0.4841067276764486,4000,14.84,0.13,0,7,0,0
47512,26,58000,1.0,-0.26697081618436225,6000,7.49,0.1,0,4,0,0
9846,24,65004,3.0,-0.34124694318944354,2500,13.49,0.04,0,4,0,0
51349,28,85000,1.0,-0.26697081618436225,7000,12.87,0.08,0,7,0,0
22599,33,30000,0.0,-0.34124694318944354,5000,13.57,0.17,1,10,0,0
27200,22,60000,4.0,0.31837825526225194,7000,6.92,0.12,0,2,0,1
23863,23,35000,1.0,-0.26697081618436225,13250,13.49,0.38,0,3,0,0
28998,24,30000,0.0,-0.26697081618436225,6000,11.71,0.2,0,4,0,0
53931,37,42000,0.0,0.4841067276764486,12000,9.99,0.29,0,15,0,0
46413,21,20000,5.0,0.31837825526225194,3500,13.11,0.17,1,2,0,0
2956,23,70000,4.0,0.31837825526225194,8000,7.49,0.11,0,2,0,1
14235,23,50000,2.0,0.4841067276764486,12000,16.32,0.24,0,4,0,0
9872,22,77000,0.0,0.08069432625986454,18000,7.88,0.24,0,3,0,0
27644,24,100000,5.0,-0.2362778376648724,15000,11.48,0.15,0,4,0,0
24644,23,70000,7.0,-0.34124694318944354,6000,7.14,0.09,0,3,0,1
57777,42,52360,6.0,0.31837825526225194,11000,10.99,0.21,0,16,0,0
19293,23,50000,2.0,0.4841067276764486,2800,6.54,0.05,0,2,1,0
33722,31,50000,9.0,0.08069432625986454,5000,10.95,0.1,0,8,0,1
56625,25,52000,5.0,0.31837825526225194,3600,10.51,0.07,0,3,1,0
24920,25,65004,0.0,0.31837825526225194,20000,14.59,0.31,0,2,0,0
58417,28,100000,0.0,-0.2362778376648724,18000,13.11,0.18,1,9,0,0
10187,22,60000,0.0,0.08069432625986454,6000,5.99,0.1,0,3,0,1
18439,23,30000,2.0,0.4841067276764486,3000,14.65,0.1,1,2,0,0
22805,34,38000,10.0,0.4841067276764486,7300,7.88,0.19,0,5,0,1
6730,31,70000,1.0,-0.26697081618436225,15000,12.61,0.21,0,7,0,0
57675,35,76000,7.0,0.08069432625986454,20000,10.37,0.26,0,5,0,0
13609,30,35000,1.0,-0.26697081618436225,5000,10.36,0.14,0,5,0,0
29856,21,30000,2.0,-0.34124694318944354,2200,11.12,0.07,0,2,0,0
32929,28,58800,11.0,-0.2362778376648724,3000,7.51,0.05,0,10,0,1
45031,33,42000,0.0,-0.26697081618436225,3000,14.65,0.07,0,6,0,1
5120,27,93000,11.0,-0.26697081618436225,23000,10.62,0.25,0,5,0,0
16411,23,50000,7.0,0.4841067276764486,8000,5.42,0.16,0,4,1,0
44304,23,75000,2.0,0.4841067276764486,18000,6.17,0.24,0,3,0,1
53765,22,28000,3.0,0.31837825526225194,6400,15.99,0.22,0,2,0,0
21174,23,65000,0.0,0.4841067276764486,7150,12.68,0.12,0,3,0,0
16198,41,88000,2.0,0.31837825526225194,15000,5.42,0.17,0,12,0,0
