,transaction_time__avg min between sent tnx,transaction_time__avg min between received tnx,transaction_time__time diff between first and last (mins),number_of_transactions__sent tnx,number_of_transactions__received tnx,number_of_transactions__number of created contracts,number_of_transactions__unique received from addresses,number_of_transactions__unique sent to addresses,ether_value__min value received,ether_value__max value received,ether_value__avg val received,ether_value__min val sent,ether_value__max val sent,ether_value__avg val sent,ether_value__min value sent to contract,ether_value__max val sent to contract,ether_value__avg value sent to contract,number_of_transactions__total transactions (including tnx to create contract,ether__total ether sent,ether__total ether received,ether__total ether sent contracts,ether__total ether balance,erc20__total erc20 tnxs,erc20__erc20 total ether received,erc20__erc20 total ether sent,erc20__erc20 total ether sent contract,erc20__erc20 uniq sent addr,erc20_num_of_transactions__erc20 uniq rec addr,erc20_num_of_transactions__erc20 uniq sent addr.1,erc20_num_of_transactions__erc20 uniq rec contract addr,erc20_value__erc20 min val rec,erc20_value__erc20 max val rec,erc20_value__erc20 avg val rec,erc20_value__erc20 min val sent,erc20_value__erc20 max val sent,erc20_value__erc20 avg val sent,erc20__erc20 uniq sent token name,erc20__erc20 uniq rec token name
7762,0.0,1442.43,21433.3,1,9,0,9,1,0.001,2.0,0.503103,4.526875,4.526875,4.526875,0.0,0.0,0.0,10,4.5268747000000005,4.527924700000002,0.0,0.00105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,0.0,13668.95,164027.38,0,12,1,6,0,0.0,137.0,23.086992,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,277.0439029,0.0,277.0439029,1.0,2.460330131,0.0,0.0,0.0,1.0,0.0,1.0,2.46033,2.46033,2.46033,0.0,0.0,0.0,0.0,1.0
5425,0.0,1905.57,226763.42,0,119,1,3,0,0.0,0.8893469999999999,0.37914,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0,45.11765527,0.0,45.11765527,2.0,1.071183785,0.0,0.0,0.0,2.0,0.0,2.0,0.261524,0.80966,0.535592,0.0,0.0,0.0,0.0,2.0
5727,157.78,0.0,315.57,2,1,0,1,2,101.0,101.0,101.0,0.251393,100.747623,50.499508,0.0,0.0,0.0,3,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8690,49544.94,0.0,148634.82,3,1,0,1,3,0.2,0.2,0.2,0.008089,0.1403,0.065568,0.0,0.0,0.0,4,0.196703,0.2,0.0,0.003297,1.0,7.77e-16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
796,2.93,0.52,9.82,3,2,0,2,3,385.94744,1615.05256,1000.5,50.0,1390.944094,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7441,0.0,0.0,3125.8,0,1,1,1,0,2.505,2.505,2.505,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,2.505,0.0,2.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,24.18,0.33,73.22,3,2,0,2,3,16.547867,84.45213299999998,50.5,0.198657,53.73910400000001,33.666149,0.0,0.0,0.0,5,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4357,159.59,0.37,319.92,2,2,0,2,2,11.34796,89.65204,50.5,11.0,89.999016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,2.22,2496.45,9994.67,4,4,0,4,1,1.0,2.0,1.25,0.999543,1.999404,1.249517,0.0,0.0,0.0,8,4.998067196,5.0,0.0,0.001932804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1500,12.98,235.23,496.43,2,2,0,1,1,0.5760000000000001,1.495,1.0355,0.575515,1.494565,1.03504,0.0,0.0,0.0,4,2.070079528,2.071,0.0,0.000920472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8984,63.51,4.33,135.67,2,2,0,2,2,0.494,0.5,0.4970000000000001,0.493517,0.499517,0.496517,0.0,0.0,0.0,4,0.993034,0.994,0.0,0.000966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4457,7440.58,8125.4,754607.77,49,48,0,5,22,0.116693,284.9904200000001,7.979621000000002,1.0,300.0,42.99759,0.0,0.0,0.0,97,2106.881891,383.0218117,0.0,-1723.8600800000004,13.0,11467.62629,0.0,0.0,0.0,12.0,0.0,12.0,0.0,8945.381389,882.125099,0.0,0.0,0.0,0.0,12.0
7338,118.57,24.42,285.98,2,2,0,1,2,2.37,4.464,3.417,2.36916,4.463496,3.416328,0.0,0.0,0.0,4,6.832656,6.834,0.0,0.001344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,108.83,0.04,326.58,3,2,0,2,3,46.383126,54.616874,50.5,0.2,80.863043,33.666179,0.0,0.0,0.0,5,100.9985356,101.0,0.0,0.001464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5429,0.0,0.0,3.45,1,1,0,1,1,5.999318,5.999318,5.999318,5.998698,5.998698,5.998698,0.0,0.0,0.0,2,5.99869846,5.99931846,0.0,0.00062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9290,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
6246,12574.41,3628.85,149205.1,11,3,0,1,6,0.995,1.995,1.33,0.0,1.985931,0.4516,0.0,0.0,0.0,14,4.967601185,3.99,0.0,-0.977601185,13.0,19043.11062,10154.89984,0.0,3.0,6.0,0.0,7.0,0.0,9850.0,2380.388828,0.150146,5000.0,2030.979968,3.0,7.0
2885,0.0,0.0,751.2,1,1,0,1,1,0.779718,0.779718,0.779718,0.778718,0.778718,0.778718,0.0,0.0,0.0,2,0.77871755,0.77971755,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4434,3998.05,1948.14,974128.98,192,106,0,39,102,0.001,23.5,2.675704,0.0,23.5,1.529939,0.0,0.0,0.0,298,293.74823,283.6246311000001,0.0,-10.12359886,212.0,1567807134.0,7410953.193,0.0,35.0,67.0,0.0,78.0,0.0,1553054333.0,11360921.26,0.0,3947152.0,100148.0161,30.0,77.0
5741,54.99,705.97,887243.9,5107,859,19,476,1055,0.00043,40.0,1.351856,0.0,203.54,1.513027,0.0,0.0,0.0,5985,7727.027304000001,1161.244616,0.0,-6565.782688,4.0,10365.77453,0.0,0.0,0.0,3.0,0.0,4.0,0.0,10000.0,2591.443633,0.0,0.0,0.0,0.0,4.0
4240,158.19,1170.99,6645.9,5,5,0,2,1,0.1,10.0,2.5415,0.096898,9.999226,2.540269,0.0,0.0,0.0,10,12.70134262,12.7075,0.0,0.00615738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3928,3.73,10.43,38.75,2,3,0,2,2,0.00503,0.403399,0.1411849999999999,0.004558,0.418054,0.211306,0.0,0.0,0.0,5,0.422612487,0.42355576,0.0,0.000943273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2918,2.32,0.07,9.42,4,2,0,2,4,517.4283379999998,1483.5716619999996,1000.5,0.001078,1452.4554039999996,500.249528,0.0,0.0,0.0,6,2000.998113,2001.0,0.0,0.001886545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9444,0.0,4.09,72396.48,1,6,0,5,1,0.046,1.852,0.887167,5.3228,5.3228,5.3228,0.0,0.0,0.0,7,5.3228,5.323,0.0,0.0002,2.0,2.121214754,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.1212150000000003,1.060607,0.0,0.0,0.0,0.0,2.0
4145,25.89,0.0,77.68,3,2,0,2,3,27.347081,73.652919,50.5,3.49,58.074149,33.666163,0.0,0.0,0.0,5,100.998488,101.0,0.0,0.001512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5916,52.81,4549.21,612068.8,133,133,0,20,1,0.0599,2000.0,84.967084,0.05896,1999.99906,84.96637199999998,0.0,0.0,0.0,266,11300.5275,11300.62216,0.0,0.094658461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,49569.04,1671.49,203290.63,4,3,0,1,1,0.99,9.975005,6.0626690000000005,0.000661,17.197554999999998,4.546692,0.0,0.0,0.0,7,18.18676767,18.18800599,0.0,0.00123832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3524,0.0,1492.22,319335.68,0,214,1,6,0,0.0,0.5006,0.146972,0.0,0.0,0.0,0.0,0.0,0.0,215,0.0,31.45204937,0.0,31.45204937,2.0,1.43530514,0.0,0.0,0.0,2.0,0.0,2.0,0.57819,0.857115,0.717653,0.0,0.0,0.0,0.0,2.0
3982,2.12,0.0,6.35,3,2,0,2,3,453.839346,1547.160654,1000.5,0.016,1902.580659,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2818,1.95,44398.73,88801.37,2,2,0,1,1,0.25,0.3,0.275,0.249432,0.299564,0.274498,0.0,0.0,0.0,4,0.548996303,0.55,0.0,0.001003697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3691,0.0,0.0,5.62,1,1,0,1,1,0.19,0.19,0.19,0.189528,0.189528,0.189528,0.0,0.0,0.0,2,0.189528364,0.19,0.0,0.000471636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2279.81,894.15,220649.7,96,2,0,2,2,1.0,5.0,3.0,0.0,5.81286,0.060551,0.0,0.0,0.0,98,5.8128597960000015,6.0,0.0,0.187140204,207.0,2.174780812,1.67e-13,0.0,61.0,68.0,0.0,3.0,0.0,1.108598,0.019418,0.0,0.0,0.0,1.0,3.0
5688,6.63,18.15,49.57,2,2,0,1,1,0.1,22.398000000000003,11.249,0.096747,22.397173,11.24696,0.0,0.0,0.0,4,22.49391961,22.498,0.0,0.00408039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6059,624.1,4925.79,49324.92,8,9,0,5,3,0.050069,1.4058389999999998,0.393313,0.0,1.71,0.439839,0.0,0.0,0.0,17,3.518714222,3.539815335,0.0,0.021101113,11.0,293.5308042,277.5308041,0.0,2.0,3.0,0.0,3.0,0.0,153.42773400000004,32.614534,124.103,153.427804,138.765402,1.0,3.0
8160,0.0,256.17,30136.08,1,6,0,5,1,0.18,2.99,1.308489,7.8488570000000015,7.8488570000000015,7.8488570000000015,0.0,0.0,0.0,7,7.84885708,7.85093608,0.0,0.002079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,108.39,0.48,326.62,3,3,0,3,3,8.189138,74.49946899999998,33.666667,0.2,100.12289,33.66617100000001,0.0,0.0,0.0,6,100.9985118,101.0,0.0,0.001488218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6937,17984.96,8615.56,1002958.12,39,35,0,21,23,0.015,3.6,0.868292,0.0,4.0,0.777924,0.0,0.0,0.0,74,30.33902517,30.39021847,0.0,0.051193299,46.0,183007.45,104299.9434,0.0,12.0,23.0,0.0,21.0,0.0,90992.0,6535.980357,0.0,45000.0,5794.441298,10.0,21.0
5004,0.0,2763.13,198945.53,0,72,1,2,0,0.0,0.5225069999999999,0.202726,0.0,0.0,0.0,0.0,0.0,0.0,73,0.0,14.5962699,0.0,14.5962699,2.0,0.582467769,0.0,0.0,0.0,2.0,0.0,2.0,0.141719,0.440748,0.291234,0.0,0.0,0.0,0.0,2.0
1008,0.0,1710.44,200121.58,0,117,1,3,0,0.0,0.558817,0.234012,0.0,0.0,0.0,0.0,0.0,0.0,118,0.0,27.3794163,0.0,27.3794163,2.0,0.679997139,0.0,0.0,0.0,2.0,0.0,2.0,0.274537,0.40546,0.339999,0.0,0.0,0.0,0.0,2.0
2802,110.37,0.82,332.73,3,2,0,2,3,36.850729,64.149271,50.5,0.022139,52.015457,33.666165,0.0,0.0,0.0,5,100.9984936,101.0,0.0,0.001506437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5373,161.58,0.74,324.65,2,2,0,2,2,12.849255,88.150745,50.5,0.2,100.799016,50.499508,0.0,0.0,0.0,4,100.9990158,101.0,0.0,0.000984218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5719,40686.04,5754.76,731140.6,15,21,0,12,6,0.995,300.0,42.717857,0.5,151.0,36.27,0.0,0.0,0.0,36,544.05,897.075,0.0,353.025,23.0,26834.82039,100.0,0.0,1.0,17.0,0.0,22.0,0.0,14201.42263,1219.7645630000004,100.0,100.0,100.0,1.0,22.0
5908,0.0,819.65,9016.13,0,11,1,2,0,1.0,8.0,3.792562,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,41.71818,0.0,41.71818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9005,1319.67,0.0,2639.35,2,1,0,1,2,20.74329,20.74329,20.74329,7.743038,13.0,10.371519,0.0,0.0,0.0,3,20.7430378,20.743289800000003,0.0,0.000252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3874,4025.76,7878.28,196049.65,35,7,0,1,17,20.899673,321.607879,122.321413,0.0,300.0,24.463342,0.0,0.0,0.0,42,856.2169767000001,856.2498925000001,0.0,0.0329158529999999,16.0,48674.14325,48674.14325,0.0,5.0,3.0,0.0,3.0,1e-06,28563.70891,6953.449036,1e-06,10000.0,5408.238139,3.0,3.0
6317,0.0,2241.88,291443.93,0,130,1,4,0,0.0,0.803369,0.463637,0.0,0.0,0.0,0.0,0.0,0.0,131,0.0,60.272862,0.0,60.272862,4.0,7.242583364,0.0,0.0,0.0,4.0,0.0,4.0,0.0,5.391746,1.810646,0.0,0.0,0.0,0.0,4.0
2825,109.48,0.82,330.08,3,2,0,2,3,3.967084,97.032916,50.5,1.0,67.316056,33.666165,0.0,0.0,0.0,5,100.9984936,101.0,0.0,0.001506437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5738,21.68,0.0,65.03,3,1,0,1,3,101.0,101.0,101.0,1.99895,89.457261,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6144,161.55,0.82,324.73,2,2,0,2,2,49.325198,51.674802,50.5,10.999535,89.999438,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9760,1740.97,895.0,35959.58,15,11,0,9,15,0.01,2.363473,0.567559,0.037689,3.5,0.415437,0.0,0.0,0.0,26,6.231553197999999,6.243145198,0.0,0.011592,3.0,19577.337,0.0,0.0,0.0,3.0,0.0,3.0,0.0,19576.0,6525.779,0.0,0.0,0.0,0.0,3.0
8194,0.0,39.21,9808.28,1,2,0,2,1,0.5,0.521845,0.5109229999999999,1.020845,1.020845,1.020845,0.0,0.0,0.0,3,1.02084509,1.02184509,0.0,0.001,1.0,13.37,0.0,0.0,0.0,1.0,0.0,1.0,13.37,13.37,13.37,0.0,0.0,0.0,0.0,1.0
3160,98.14,19.37,634433.2,5595,4405,0,1840,2074,5e-05,2508.554403,32.642654,1e-06,2508.554403,25.442303,0.0,0.0,0.0,10000,142349.6832,143790.8925,0.0,1441.209369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7393,0.0,0.0,16.65,1,1,0,1,1,15.37,15.37,15.37,15.355,15.355,15.355,0.0,0.0,0.0,2,15.355,15.37,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5091,0.0,2547.9,226763.42,0,89,1,3,0,0.0,0.404831,0.2154,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,19.17060345,0.0,19.17060345,2.0,0.965099156,0.0,0.0,0.0,2.0,0.0,2.0,0.268804,0.696295,0.48255,0.0,0.0,0.0,0.0,2.0
6593,4795.17,0.0,52746.85,11,1,0,1,11,3.996448,3.996448,3.996448,0.001139,3.379825,0.3628,0.0,0.0,0.0,12,3.9907986000000006,3.9964476,0.0,0.005649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7425,7.7,83351.43,333436.53,4,4,0,2,1,0.11,5.909252,1.72328,0.106476,5.908425,1.719267,0.0,0.0,0.0,8,6.87706922,6.89312,0.0,0.01605078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5320,161.55,0.82,324.73,2,2,0,2,2,19.873121,81.126879,50.5,19.435,81.563974,50.499487,0.0,0.0,0.0,4,100.9989738,101.0,0.0,0.001026218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9355,0.0,790.58,51786.47,1,15,0,13,1,0.20375,37.0,7.685378999999998,115.28,115.28,115.28,0.0,0.0,0.0,16,115.28,115.2806853,0.0,0.000685251,1.0,12.20363055,0.0,0.0,0.0,1.0,0.0,1.0,12.203631,12.203631,12.203631,0.0,0.0,0.0,0.0,1.0
2283,73.72,5049.43,839386.13,153,164,0,2,1,0.013249,15.355131,1.233799,0.502301,15.366864,1.321592,0.0,0.0,0.0,317,202.2035991,202.3429773,0.0,0.13937816,1.0,6.66e-16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1164,687.23,133234.16,267842.77,2,2,0,2,1,0.5,1.985,1.2425,0.498629,1.983559,1.241094,0.0,0.0,0.0,4,2.48218758,2.485,0.0,0.00281242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6099,0.0,28.14,281354.63,0,9999,1,5,0,0.0,0.002108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000,0.0,0.00477722,0.0,0.00477722,53.0,17311554.62,0.0,0.0,0.0,42.0,0.0,48.0,0.0,8638133.707,326633.106,0.0,0.0,0.0,0.0,48.0
9567,4392.56,0.0,8785.12,2,1,0,1,2,0.13009,0.13009,0.13009,0.000646,0.127747,0.064196,0.0,0.0,0.0,3,0.12839262,0.13008987,0.0,0.00169725,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
6112,23.74,0.0,71.22,3,1,0,1,3,101.0,101.0,101.0,0.125688,51.107323,33.666149,0.0,0.0,0.0,4,100.998446,101.0,0.0,0.0015539999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8894,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4662,4.58,7987.03,23974.82,3,3,0,2,1,3.9815,148.0,52.3255,3.980741000000001,147.9988,52.324583,0.0,0.0,0.0,6,156.9737501,156.9765,0.0,0.002749916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8310,0.0,219.73,5053.82,0,23,0,17,0,0.013205,20.0,3.854692,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,88.65791179,0.0,88.65791179,5.0,114.37,0.0,0.0,0.0,5.0,0.0,5.0,0.0,99.0,22.874,0.0,0.0,0.0,0.0,5.0
4200,12468.15,8033.25,293964.15,21,4,0,4,18,0.019203,50.0,12.754801,0.0,28.006446,2.42817,0.0,0.0,0.0,25,50.991564,51.01920283,0.0,0.02763883,12.0,3358.208587,3265.2896100000007,0.0,6.0,5.0,0.0,4.0,2.146564,1843.375,671.641717,2.146564,999.0,466.46994400000005,4.0,4.0
7094,0.0,0.0,41.7,1,1,0,1,1,0.378043,0.378043,0.378043,0.376996,0.376996,0.376996,0.0,0.0,0.0,2,0.376996293,0.37804325,0.0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4226,59.56,3834.24,574517.77,54,149,0,4,1,0.132625,2.98,0.380018,0.601568,3.587813,1.04546,0.0,0.0,0.0,203,56.45486321,56.62264583,0.0,0.167782617,3.0,367.0703572,0.0,0.0,0.0,2.0,0.0,3.0,0.0,365.0,122.356786,0.0,0.0,0.0,0.0,3.0
5120,0.0,0.0,2.57,1,1,0,1,1,0.1,0.1,0.1,0.099214,0.099214,0.099214,0.0,0.0,0.0,2,0.09921394,0.1,0.0,0.00078606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4668,7653.69,20151.18,1020456.38,107,10,0,7,29,0.0001,10.01,2.352408,0.0,10.776433,0.182312,0.0,0.0,0.0,117,19.5074334,23.52408138,0.0,4.016647984,116.0,366396314.4,129098454.3,0.0,17.0,38.0,0.0,37.0,0.0,366350000.0,7633256.55,0.01,36000000.0,1898506.681,1.0,37.0
7605,3.22,5201.18,1295856.85,237,249,0,2,2,0.010018,1.87132,1.056043,0.022546,11.543333,1.108884,0.0,0.0,0.0,486,262.805523,262.9547352,0.0,0.149212186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6013,2.45,0.66,8.67,3,2,0,2,3,634.947599,1366.052401,1000.5,1.0,1169.927768,666.999528,0.0,0.0,0.0,5,2000.998585,2001.0,0.0,0.001414909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4209,4.26,7317.8,21966.18,3,3,0,3,1,3.0,70.0,25.530244,2.99938,69.9993,25.529551,0.0,0.0,0.0,6,76.58865318,76.59073242,0.0,0.00207924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8221,0.0,381.32,8077.95,1,11,0,7,1,0.329118,1.99879,0.982368,10.804977,10.804977,10.804977,0.0,0.0,0.0,12,10.80497707,10.80604307,0.0,0.001066,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
3935,51.11,595.99,799756.83,710,1281,0,4,1,0.011474,4.99,0.519087,0.496939,14.808421,0.955829,0.0,0.0,0.0,1991,678.63872,664.9502976,0.0,-13.688422400000002,5.0,10134.18364,0.0,0.0,0.0,5.0,0.0,5.0,0.0,10032.0,2026.836728,0.0,0.0,0.0,0.0,5.0
3929,6.12,11733.62,70438.43,6,6,0,3,1,0.1,20.0,7.83,0.097311,19.998242,7.827737,0.0,0.0,0.0,12,46.96642341,46.98000002,0.0,0.01357661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,0.0,0.0,55.38,1,1,0,1,1,25.398802,25.398802,25.398802,25.397755,25.397755,25.397755,0.0,0.0,0.0,2,25.39775515,25.39880211,0.0,0.001046957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8313,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9476,0.0,945.56,15361.27,1,10,0,9,1,0.0,3.0,0.975331,9.752257,9.752257,9.752257,0.0,0.0,0.0,11,9.75225697,9.75330697,0.0,0.00105,1.0,1.337,0.0,0.0,0.0,1.0,0.0,1.0,1.337,1.337,1.337,0.0,0.0,0.0,0.0,1.0
4909,8227.08,22382.53,1272052.8,73,30,0,17,40,0.007686,4.244601,0.758111,0.0,5.5,0.415843,0.0,0.0,0.0,103,30.35655349,22.74333462,0.0,-7.613218868,43.0,23294.25699,4359.358363,0.0,11.0,17.0,0.0,16.0,0.0,18828.0,862.750259,0.0,2219.713884,272.459898,11.0,16.0
4931,0.0,7315.72,226787.22,0,31,1,6,0,0.0,10.940225,2.001872,0.0,0.0,0.0,0.0,0.0,0.0,32,0.0,62.05802518,0.0,62.05802518,2.0,2.499129636,0.0,0.0,0.0,2.0,0.0,2.0,0.8549469999999999,1.644182,1.249565,0.0,0.0,0.0,0.0,2.0
7624,0.0,28346.25,226769.97,0,8,1,4,0,0.0,11.359193,5.478752,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,43.83001981,0.0,43.83001981,1.0,0.010763447,0.0,0.0,0.0,1.0,0.0,1.0,0.010763,0.010763,0.010763,0.0,0.0,0.0,0.0,1.0
2839,4298.16,16149.41,330290.9,28,13,0,6,16,0.431347,9.995,2.568699,0.0,5.993398,0.989628,0.0,0.0,0.0,41,27.70957972,33.39308111,0.0,5.683501393999999,34.0,21376.83209,2931.3505210000008,0.0,4.0,19.0,0.0,22.0,0.0,10000.0,737.132141,0.0,2500.0,586.2701040000002,3.0,22.0
