x,y,ppscore,case,is_valid_score,metric,baseline_score,model_score,model
erc20__erc20 total ether received,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,508.76465335933955,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_value__erc20 max val rec,0.04234685860314813,regression,True,mean absolute error,209842133.70919064,200955978.54402465,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,4609118.140040201,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,1120.5170318150363,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,743779.3209687383,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,54560.41617132921,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20__erc20 uniq sent token name,0.0,regression,True,mean absolute error,1.2746,1.3213168586368205,DecisionTreeRegressor()
erc20__erc20 total ether received,erc20__erc20 uniq rec token name,0.2389601720343204,regression,True,mean absolute error,4.4156,3.3604474643652553,DecisionTreeRegressor()
erc20__erc20 total ether received,token__erc20 most sent token type,0.6215592665838483,regression,True,mean absolute error,0.1204,0.045564264303304666,DecisionTreeRegressor()
erc20__erc20 total ether received,token__erc20_most_rec_token_type_Blockwell,0.800631227941028,regression,True,mean absolute error,0.0774,0.015431142957364433,DecisionTreeRegressor()
erc20__erc20 total ether received,flag,0.06705639557494747,regression,True,mean absolute error,0.2212,0.20636712529882162,DecisionTreeRegressor()
erc20__erc20 total ether sent,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8002.4846433743805,DecisionTreeRegressor()
erc20__erc20 total ether sent,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,12057.668816200317,DecisionTreeRegressor()
erc20__erc20 total ether sent,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,225509.4812597097,DecisionTreeRegressor()
erc20__erc20 total ether sent,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,161.71506327526046,DecisionTreeRegressor()
erc20__erc20 total ether sent,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,225.7501469283323,DecisionTreeRegressor()
erc20__erc20 total ether sent,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.314449713355541,DecisionTreeRegressor()
erc20__erc20 total ether sent,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,49.928385948742786,DecisionTreeRegressor()
erc20__erc20 total ether sent,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,34.96678218310754,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,72.0784304546799,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1255.8977510694178,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,221.17754703689292,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,9.96004543985953,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,403.61627232970955,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,65.60803675429311,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,2.2e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,4.9617400000000004e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,3.5808399999999994e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,373.6288783980999,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10866.892827969517,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,22172.53398855779,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,4.96172278e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,15179.99966355842,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,57.508936774746616,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,225416520.71145552,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20__erc20 total ether sent,1.0,predict_itself,True,,0.0,1.0,
erc20__erc20 total ether sent,erc20__erc20 total ether sent contract,0.0,regression,True,mean absolute error,198.9999266200844,397.0316229058301,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20__erc20 uniq sent addr,0.0,regression,True,mean absolute error,5.1286,8.1122,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_num_of_transactions__erc20 uniq rec addr,0.0,regression,True,mean absolute error,7.2136,9.327154529723236,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_num_of_transactions__erc20 uniq sent addr.1,0.0,regression,True,mean absolute error,0.003,0.005385521544593418,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_num_of_transactions__erc20 uniq rec contract addr,0.0,regression,True,mean absolute error,4.4898,4.66727866235613,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_value__erc20 min val rec,0.0,regression,True,mean absolute error,362.21000767819993,670.1441639053397,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_value__erc20 max val rec,0.0,regression,True,mean absolute error,209842133.70919064,218136576.49566373,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_value__erc20 avg val rec,0.0,regression,True,mean absolute error,4509317.666159256,5484048.440152509,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_value__erc20 min val sent,0.0,regression,True,mean absolute error,566.6108910718001,936.61405690032,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_value__erc20 max val sent,0.0,regression,True,mean absolute error,644601.3526147179,868082.8245020849,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20_value__erc20 avg val sent,0.0,regression,True,mean absolute error,35067.75437710199,40331.6358086022,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20__erc20 uniq sent token name,0.09501019927820487,regression,True,mean absolute error,1.2746,1.1535,DecisionTreeRegressor()
erc20__erc20 total ether sent,erc20__erc20 uniq rec token name,0.0,regression,True,mean absolute error,4.4156,4.572400538965383,DecisionTreeRegressor()
erc20__erc20 total ether sent,token__erc20 most sent token type,0.0,regression,True,mean absolute error,0.1204,0.20639881763055387,DecisionTreeRegressor()
erc20__erc20 total ether sent,token__erc20_most_rec_token_type_Blockwell,0.0,regression,True,mean absolute error,0.0774,0.14068424650452194,DecisionTreeRegressor()
erc20__erc20 total ether sent,flag,0.0,regression,True,mean absolute error,0.2212,0.3386531239669411,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,transaction_time__avg min between sent tnx,0.0,regression,True,mean absolute error,5005.408288,8036.692221262113,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,transaction_time__avg min between received tnx,0.0,regression,True,mean absolute error,8417.044038,11608.160177161815,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,transaction_time__time diff between first and last (mins),0.0,regression,True,mean absolute error,215952.370092,246510.1604871204,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,number_of_transactions__sent tnx,0.0,regression,True,mean absolute error,100.9864,171.05606273973524,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,number_of_transactions__received tnx,0.0,regression,True,mean absolute error,146.701,230.8155511063826,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,number_of_transactions__number of created contracts,0.0,regression,True,mean absolute error,2.6978,5.112016533400115,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,number_of_transactions__unique received from addresses,0.0,regression,True,mean absolute error,29.627,48.941656181254224,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,number_of_transactions__unique sent to addresses,0.0,regression,True,mean absolute error,22.6334,38.49633360861379,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__min value received,0.0,regression,True,mean absolute error,44.8763619274,74.00201175285397,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__max value received,0.0,regression,True,mean absolute error,705.0754316196001,1220.063598897893,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__avg val received,0.0,regression,True,mean absolute error,127.37483457840001,211.6078925618074,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__min val sent,0.0,regression,True,mean absolute error,6.0349038804,10.134190725070479,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__max val sent,0.0,regression,True,mean absolute error,256.50741659420004,428.0510835628164,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__avg val sent,0.0,regression,True,mean absolute error,43.8688148764,65.11168554459321,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__min value sent to contract,0.0,regression,True,mean absolute error,6e-06,1.199928813146911e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__max val sent to contract,0.0,regression,True,mean absolute error,1.52058e-05,3.0400299172527867e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether_value__avg value sent to contract,0.0,regression,True,mean absolute error,1.06028e-05,2.119798988294086e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,number_of_transactions__total transactions (including tnx to create contract,0.0,regression,True,mean absolute error,249.336,397.8439465524941,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether__total ether sent,0.0,regression,True,mean absolute error,5764.586128715095,10890.741507852286,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether__total ether received,0.0,regression,True,mean absolute error,11591.290212366648,21807.291232693802,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether__total ether sent contracts,0.0,regression,True,mean absolute error,1.52057426e-05,3.0400184418551495e-05,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,ether__total ether balance,0.0,regression,True,mean absolute error,7919.4821369377005,13167.8693804431,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,erc20__total erc20 tnxs,0.0,regression,True,mean absolute error,36.1286,63.36754093436085,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,erc20__erc20 total ether received,0.0,regression,True,mean absolute error,214389710.08283842,424654178.1594157,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,erc20__erc20 total ether sent,0.0,regression,True,mean absolute error,1689597.9564837108,3280864.587972692,DecisionTreeRegressor()
erc20__erc20 total ether sent contract,erc20__erc20 total ether sent contract,1.0,predict_itself,True,,0.0,1.0,
